model_number,model_name,short_label,term,coefficient,clustered_se,z_or_t,p_value,ci95_low,ci95_high
12,spec_12_drop_previous_outcome,− Previous outcome,lag_disagree_move,0.037782280901532204,0.003858945400465403,9.790830649476286,1.2327890981939882e-22,0.030218886898313518,0.04534567490475089
12,spec_12_drop_previous_outcome,− Previous outcome,timeline_position,-0.08017199656532477,0.007565643093177818,-10.59685152708544,3.081812194676947e-26,-0.0950003845478375,-0.06534360858281203
12,spec_12_drop_previous_outcome,− Previous outcome,I(timeline_position ** 2),0.09970570857695606,0.007162309368211361,13.920888284926946,4.729888792813053e-44,0.08566784016912796,0.11374357698478416
12,spec_12_drop_previous_outcome,− Previous outcome,log_duration,0.27438181288099234,0.0010848808146084194,252.91424568147482,0.0,0.27225548555684137,0.2765081402051433
12,spec_12_drop_previous_outcome,− Previous outcome,log_gap,0.0005284097981724949,0.0005459963615082265,0.9677899623961749,0.3331492778162479,-0.0005417234060735406,0.0015985430024185302
12,spec_12_drop_previous_outcome,− Previous outcome,overlap,0.006171976974786788,0.0063784882297730165,0.9676237930451465,0.3332322900342598,-0.00632963023138097,0.018673584180954547
12,spec_12_drop_previous_outcome,− Previous outcome,previous_log_duration,-0.2696173897954825,0.0010768529550130856,-250.37530754810084,0.0,-0.27172798280395366,-0.26750679678701134
13,spec_13_drop_timeline,− Timeline,Intercept,1.1007748426361128,0.004811004415869532,228.8035402763522,0.0,1.0913454472515454,1.1102042380206802
13,spec_13_drop_timeline,− Timeline,C(category)[T.commentary],-0.008325981452885434,0.0030830271104344193,-2.70058651923831,0.006921733123274226,-0.014368603552697487,-0.00228335935307338
13,spec_13_drop_timeline,− Timeline,C(category)[T.news],0.009632170228809864,0.008158390239438951,1.180645929664706,0.2377434096327451,-0.006357980812313589,0.025622321269933315
13,spec_13_drop_timeline,− Timeline,C(category)[T.political],0.020513615797562175,0.0018531926867435483,11.069337767358093,1.7670154714343659e-28,0.016881424875131803,0.024145806719992547
13,spec_13_drop_timeline,− Timeline,C(category)[T.religion],0.0018276982429094282,0.0026695439790183594,0.6846481111659778,0.49356599970395043,-0.003404511811112306,0.007059908296931162
13,spec_13_drop_timeline,− Timeline,C(category)[T.sports],0.03769446114883108,0.004255537342239791,8.857744185365691,8.164981989211138e-19,0.029353761223175782,0.04603516107448637
13,spec_13_drop_timeline,− Timeline,agree_move,0.03055385114355198,0.002377007439952773,12.853914813223737,8.176525332916936e-38,0.02589500217026079,0.03521270011684317
13,spec_13_drop_timeline,− Timeline,disagree_move,-0.037815754302376256,0.0026395540798430663,-14.32656924559946,1.4931676743823293e-46,-0.04298918523411443,-0.032642323370638084
13,spec_13_drop_timeline,− Timeline,lag_agree_move,0.012663942903100805,0.0025387577819850037,4.988243854125825,6.093062894512484e-07,0.007688069084939408,0.017639816721262202
13,spec_13_drop_timeline,− Timeline,lag_disagree_move,0.009689241808722947,0.002570596497010258,3.7692581546703483,0.00016373347192855233,0.004650965255798016,0.014727518361647879
13,spec_13_drop_timeline,− Timeline,previous_log_assumption_count,-0.9965204121799446,0.0023507718520575913,-423.9120063087819,0.0,-1.001127840345848,-0.9919129840140412
13,spec_13_drop_timeline,− Timeline,log_duration,0.25506408978624945,0.0008931584857814228,285.5753977001006,0.0,0.25331353132163154,0.25681464825086736
13,spec_13_drop_timeline,− Timeline,log_gap,0.03565573965625981,0.0005754925012896541,61.956914427828025,0.0,0.03452779508035922,0.0367836842321604
13,spec_13_drop_timeline,− Timeline,overlap,-0.004343822639247519,0.0045031176250850055,-0.9646256218247288,0.33473236135906514,-0.013169771002561673,0.004482125724066634
13,spec_13_drop_timeline,− Timeline,previous_log_duration,-0.014944988750145043,0.000854382204691576,-17.492158273053036,1.644110999881896e-68,-0.01661954710037246,-0.013270430399917625
14,spec_14_drop_category,− Category FE,Intercept,1.1164185688300345,0.0050097247937316135,222.85027916642173,0.0,1.1065996886618632,1.1262374489982059
14,spec_14_drop_category,− Category FE,agree_move,0.03305091372329343,0.0023824088468529193,13.872897494883198,9.246480930067045e-44,0.02838147818701211,0.03772034925957476
