category,episode,speaker_id,offset,granger_p_value
business,business/74__Launching_Something_Great_-_Scott_Stockdale,SPEAKER_01,-5,0.3467792272820374
business,business/74__Launching_Something_Great_-_Scott_Stockdale,SPEAKER_00,5,0.8589125116385432
business,business/74__Launching_Something_Great_-_Scott_Stockdale,SPEAKER_01,5,0.22364215242503138
business,business/74___How_to_feel_better_by_managing_your_thoughts_with_Erin_Foley,SPEAKER_00,-1,0.2965132154129167
business,business/74___How_to_feel_better_by_managing_your_thoughts_with_Erin_Foley,SPEAKER_01,-1,
business,business/74___How_to_feel_better_by_managing_your_thoughts_with_Erin_Foley,SPEAKER_00,1,0.6949884447181441
business,business/74___How_to_feel_better_by_managing_your_thoughts_with_Erin_Foley,SPEAKER_01,1,0.5391906229542525
business,business/74___How_to_feel_better_by_managing_your_thoughts_with_Erin_Foley,SPEAKER_00,-3,0.6730565245403528
business,business/74___How_to_feel_better_by_managing_your_thoughts_with_Erin_Foley,SPEAKER_01,-3,
business,business/74___How_to_feel_better_by_managing_your_thoughts_with_Erin_Foley,SPEAKER_00,3,0.5204832891617799
business,business/74___How_to_feel_better_by_managing_your_thoughts_with_Erin_Foley,SPEAKER_01,3,0.5038682225114804
business,business/74___How_to_feel_better_by_managing_your_thoughts_with_Erin_Foley,SPEAKER_00,-5,0.8675730169171288
business,business/74___How_to_feel_better_by_managing_your_thoughts_with_Erin_Foley,SPEAKER_01,-5,
business,business/74___How_to_feel_better_by_managing_your_thoughts_with_Erin_Foley,SPEAKER_00,5,0.3809982579192513
business,business/74___How_to_feel_better_by_managing_your_thoughts_with_Erin_Foley,SPEAKER_01,5,0.5316375559327406
business,business/75._Overstock.coms_Kate_Soffe_on_the_ECRM_Virtual_Session_Experience,SPEAKER_00,-1,0.9598515508287305
business,business/75._Overstock.coms_Kate_Soffe_on_the_ECRM_Virtual_Session_Experience,SPEAKER_01,-1,0.42806708186336057
business,business/75._Overstock.coms_Kate_Soffe_on_the_ECRM_Virtual_Session_Experience,SPEAKER_00,1,0.13278801182933692
business,business/75._Overstock.coms_Kate_Soffe_on_the_ECRM_Virtual_Session_Experience,SPEAKER_01,1,0.3039123288564227
business,business/75._Overstock.coms_Kate_Soffe_on_the_ECRM_Virtual_Session_Experience,SPEAKER_00,-3,0.4123276679365947
business,business/75._Overstock.coms_Kate_Soffe_on_the_ECRM_Virtual_Session_Experience,SPEAKER_01,-3,0.8544935261620074
business,business/75._Overstock.coms_Kate_Soffe_on_the_ECRM_Virtual_Session_Experience,SPEAKER_00,3,0.7516804313873184
business,business/75._Overstock.coms_Kate_Soffe_on_the_ECRM_Virtual_Session_Experience,SPEAKER_01,3,0.5493282270089452
business,business/75._Overstock.coms_Kate_Soffe_on_the_ECRM_Virtual_Session_Experience,SPEAKER_00,-5,0.6835016957344937
business,business/75._Overstock.coms_Kate_Soffe_on_the_ECRM_Virtual_Session_Experience,SPEAKER_01,-5,
business,business/75._Overstock.coms_Kate_Soffe_on_the_ECRM_Virtual_Session_Experience,SPEAKER_00,5,0.5091427242451129
business,business/75._Overstock.coms_Kate_Soffe_on_the_ECRM_Virtual_Session_Experience,SPEAKER_01,5,0.7913139659156377
business,business/750_million_GONE__w._Oren_Klaff,SPEAKER_00,-1,0.8266458399147503
business,business/750_million_GONE__w._Oren_Klaff,SPEAKER_01,-1,0.44367636402701316
business,business/750_million_GONE__w._Oren_Klaff,SPEAKER_00,1,0.9445300105866691
business,business/750_million_GONE__w._Oren_Klaff,SPEAKER_01,1,0.33775147987599163
business,business/750_million_GONE__w._Oren_Klaff,SPEAKER_00,-3,0.6823080389174219
business,business/750_million_GONE__w._Oren_Klaff,SPEAKER_01,-3,0.10240184254823895
business,business/750_million_GONE__w._Oren_Klaff,SPEAKER_00,3,0.4287585089381561
business,business/750_million_GONE__w._Oren_Klaff,SPEAKER_01,3,0.6069140772445989
business,business/750_million_GONE__w._Oren_Klaff,SPEAKER_00,-5,0.17803189902076366
business,business/750_million_GONE__w._Oren_Klaff,SPEAKER_01,-5,0.5223757176660793
business,business/750_million_GONE__w._Oren_Klaff,SPEAKER_00,5,0.005175021538414098
business,business/750_million_GONE__w._Oren_Klaff,SPEAKER_01,5,0.7067364082325477
business,business/76._Delivering_Awesome_Virtual_Buyer_Presentations__How_Total_Cluster_Fudge_Does_It,SPEAKER_00,-1,0.08559097464269562
business,business/76._Delivering_Awesome_Virtual_Buyer_Presentations__How_Total_Cluster_Fudge_Does_It,SPEAKER_01,-1,0.37956606246914226
business,business/76._Delivering_Awesome_Virtual_Buyer_Presentations__How_Total_Cluster_Fudge_Does_It,SPEAKER_00,1,0.5864858217304784
business,business/76._Delivering_Awesome_Virtual_Buyer_Presentations__How_Total_Cluster_Fudge_Does_It,SPEAKER_01,1,0.1747664522664804
business,business/76._Delivering_Awesome_Virtual_Buyer_Presentations__How_Total_Cluster_Fudge_Does_It,SPEAKER_00,-3,0.059497860477421206
business,business/76._Delivering_Awesome_Virtual_Buyer_Presentations__How_Total_Cluster_Fudge_Does_It,SPEAKER_01,-3,0.6812615995403657
business,business/76._Delivering_Awesome_Virtual_Buyer_Presentations__How_Total_Cluster_Fudge_Does_It,SPEAKER_00,3,0.6396633297387687
business,business/76._Delivering_Awesome_Virtual_Buyer_Presentations__How_Total_Cluster_Fudge_Does_It,SPEAKER_01,3,0.6761607600826651
business,business/76._Delivering_Awesome_Virtual_Buyer_Presentations__How_Total_Cluster_Fudge_Does_It,SPEAKER_00,-5,0.20517327877136066
business,business/76._Delivering_Awesome_Virtual_Buyer_Presentations__How_Total_Cluster_Fudge_Does_It,SPEAKER_01,-5,0.7768236239991676
business,business/76._Delivering_Awesome_Virtual_Buyer_Presentations__How_Total_Cluster_Fudge_Does_It,SPEAKER_00,5,0.6135800850531504
business,business/76._Delivering_Awesome_Virtual_Buyer_Presentations__How_Total_Cluster_Fudge_Does_It,SPEAKER_01,5,0.09442169195997345
business,business/77_Green_Building_with_Tommy_Linstroth,SPEAKER_00,-1,0.19857870439242653
business,business/77_Green_Building_with_Tommy_Linstroth,SPEAKER_01,-1,0.9081664863346349
business,business/77_Green_Building_with_Tommy_Linstroth,SPEAKER_00,1,0.4719539158854329
business,business/77_Green_Building_with_Tommy_Linstroth,SPEAKER_01,1,0.42878227359933707
business,business/77_Green_Building_with_Tommy_Linstroth,SPEAKER_00,-3,0.004060873098256262
business,business/77_Green_Building_with_Tommy_Linstroth,SPEAKER_01,-3,0.4597648861583161
business,business/77_Green_Building_with_Tommy_Linstroth,SPEAKER_00,3,0.8256070660917861
business,business/77_Green_Building_with_Tommy_Linstroth,SPEAKER_01,3,0.2656591257588526
business,business/77_Green_Building_with_Tommy_Linstroth,SPEAKER_00,-5,0.7305039756199458
business,business/77_Green_Building_with_Tommy_Linstroth,SPEAKER_01,-5,0.3622284338089047
business,business/77_Green_Building_with_Tommy_Linstroth,SPEAKER_00,5,0.7053663285302048
business,business/77_Green_Building_with_Tommy_Linstroth,SPEAKER_01,5,0.34791035263926307
business,business/79_From_Panel_Builder_to_Board_Member_with_Justin_Tidd,SPEAKER_00,-1,0.0833167527284269
business,business/79_From_Panel_Builder_to_Board_Member_with_Justin_Tidd,SPEAKER_01,-1,0.7006150309315067
business,business/79_From_Panel_Builder_to_Board_Member_with_Justin_Tidd,SPEAKER_00,1,0.40598968023038784
business,business/79_From_Panel_Builder_to_Board_Member_with_Justin_Tidd,SPEAKER_01,1,0.8134058310805106
business,business/79_From_Panel_Builder_to_Board_Member_with_Justin_Tidd,SPEAKER_00,-3,0.5541555315922968
business,business/79_From_Panel_Builder_to_Board_Member_with_Justin_Tidd,SPEAKER_01,-3,0.9851411069326768
business,business/79_From_Panel_Builder_to_Board_Member_with_Justin_Tidd,SPEAKER_00,3,0.48431088381462095
business,business/79_From_Panel_Builder_to_Board_Member_with_Justin_Tidd,SPEAKER_01,3,0.7301634081261236
business,business/79_From_Panel_Builder_to_Board_Member_with_Justin_Tidd,SPEAKER_00,-5,0.354734999332139
business,business/79_From_Panel_Builder_to_Board_Member_with_Justin_Tidd,SPEAKER_01,-5,0.866159771097964
business,business/79_From_Panel_Builder_to_Board_Member_with_Justin_Tidd,SPEAKER_00,5,0.5001938412450553
business,business/79_From_Panel_Builder_to_Board_Member_with_Justin_Tidd,SPEAKER_01,5,0.22584748394966261
business,business/7_-_Freelancing_and_starting_your_own_company_with_Katia_Stambolieva,SPEAKER_00,-1,0.10940596235050329
business,business/7_-_Freelancing_and_starting_your_own_company_with_Katia_Stambolieva,SPEAKER_01,-1,0.08029018559714544
business,business/7_-_Freelancing_and_starting_your_own_company_with_Katia_Stambolieva,SPEAKER_00,1,0.02930238285816983
business,business/7_-_Freelancing_and_starting_your_own_company_with_Katia_Stambolieva,SPEAKER_01,1,0.5281350496888508
business,business/7_-_Freelancing_and_starting_your_own_company_with_Katia_Stambolieva,SPEAKER_00,-3,0.8433045948095463
business,business/7_-_Freelancing_and_starting_your_own_company_with_Katia_Stambolieva,SPEAKER_01,-3,0.4723740390640744
business,business/7_-_Freelancing_and_starting_your_own_company_with_Katia_Stambolieva,SPEAKER_00,3,0.5282602935901608
business,business/7_-_Freelancing_and_starting_your_own_company_with_Katia_Stambolieva,SPEAKER_01,3,0.3907446367005937
business,business/7_-_Freelancing_and_starting_your_own_company_with_Katia_Stambolieva,SPEAKER_00,-5,0.17277014414848665
business,business/7_-_Freelancing_and_starting_your_own_company_with_Katia_Stambolieva,SPEAKER_01,-5,0.6323341358974683
business,business/7_-_Freelancing_and_starting_your_own_company_with_Katia_Stambolieva,SPEAKER_00,5,0.7429740339100035
business,business/7_-_Freelancing_and_starting_your_own_company_with_Katia_Stambolieva,SPEAKER_01,5,0.7351874478743874
business,business/7_-_Rights__Law__and_Humanity_Part_1,SPEAKER_00,-1,0.867117690259894
business,business/7_-_Rights__Law__and_Humanity_Part_1,SPEAKER_02,-1,0.02719356674470727
business,business/7_-_Rights__Law__and_Humanity_Part_1,SPEAKER_00,1,0.9088169338489471
business,business/7_-_Rights__Law__and_Humanity_Part_1,SPEAKER_02,1,0.6742521192611732
business,business/7_-_Rights__Law__and_Humanity_Part_1,SPEAKER_00,-3,0.9360554810186755
business,business/7_-_Rights__Law__and_Humanity_Part_1,SPEAKER_02,-3,0.08184742433154762
business,business/7_-_Rights__Law__and_Humanity_Part_1,SPEAKER_00,3,0.687430160760664
business,business/7_-_Rights__Law__and_Humanity_Part_1,SPEAKER_02,3,0.17822810960476662
business,business/7_-_Rights__Law__and_Humanity_Part_1,SPEAKER_00,-5,0.7208151520560209
business,business/7_-_Rights__Law__and_Humanity_Part_1,SPEAKER_02,-5,8.630537946486916e-05
business,business/7_-_Rights__Law__and_Humanity_Part_1,SPEAKER_00,5,0.028369773451911363
business,business/7_-_Rights__Law__and_Humanity_Part_1,SPEAKER_02,5,
business,business/7_A_crisis_holds_opportunity_-_Aike_Festini_Luckabox,SPEAKER_00,-1,0.3905178157245542
business,business/7_A_crisis_holds_opportunity_-_Aike_Festini_Luckabox,SPEAKER_01,-1,0.24077541139676495
business,business/7_A_crisis_holds_opportunity_-_Aike_Festini_Luckabox,SPEAKER_00,1,0.4887935926321091
business,business/7_A_crisis_holds_opportunity_-_Aike_Festini_Luckabox,SPEAKER_01,1,0.415939426194986
business,business/7_A_crisis_holds_opportunity_-_Aike_Festini_Luckabox,SPEAKER_00,-3,0.7200190479176443
business,business/7_A_crisis_holds_opportunity_-_Aike_Festini_Luckabox,SPEAKER_01,-3,0.6245441515369516
business,business/7_A_crisis_holds_opportunity_-_Aike_Festini_Luckabox,SPEAKER_00,3,0.19138276295626105
business,business/7_A_crisis_holds_opportunity_-_Aike_Festini_Luckabox,SPEAKER_01,3,0.5126823375015392
business,business/7_A_crisis_holds_opportunity_-_Aike_Festini_Luckabox,SPEAKER_00,-5,0.5742689635443397
business,business/7_A_crisis_holds_opportunity_-_Aike_Festini_Luckabox,SPEAKER_01,-5,0.893792314948764
business,business/7_A_crisis_holds_opportunity_-_Aike_Festini_Luckabox,SPEAKER_00,5,0.5638834167491015
business,business/7_A_crisis_holds_opportunity_-_Aike_Festini_Luckabox,SPEAKER_01,5,0.6467996781531447
business,business/7_Most_Important_Questions___Answers_on_Smart_Contract_Auditing,SPEAKER_00,-1,0.24151020228541464
business,business/7_Most_Important_Questions___Answers_on_Smart_Contract_Auditing,SPEAKER_01,-1,0.6887150664802894
business,business/7_Most_Important_Questions___Answers_on_Smart_Contract_Auditing,SPEAKER_00,1,0.4124335448066187
business,business/7_Most_Important_Questions___Answers_on_Smart_Contract_Auditing,SPEAKER_01,1,0.07324320387326708
business,business/7_Most_Important_Questions___Answers_on_Smart_Contract_Auditing,SPEAKER_00,-3,0.819365928178597
business,business/7_Most_Important_Questions___Answers_on_Smart_Contract_Auditing,SPEAKER_01,-3,0.5642495818414082
business,business/7_Most_Important_Questions___Answers_on_Smart_Contract_Auditing,SPEAKER_00,3,0.9453561613308548
business,business/7_Most_Important_Questions___Answers_on_Smart_Contract_Auditing,SPEAKER_01,3,0.4238974960848286
business,business/7_Most_Important_Questions___Answers_on_Smart_Contract_Auditing,SPEAKER_00,-5,
business,business/7_Most_Important_Questions___Answers_on_Smart_Contract_Auditing,SPEAKER_01,-5,
business,business/7_Most_Important_Questions___Answers_on_Smart_Contract_Auditing,SPEAKER_00,5,
business,business/7_Most_Important_Questions___Answers_on_Smart_Contract_Auditing,SPEAKER_01,5,
business,business/7_Ways_to_Persuade_Anyone_to_Do_Anything,SPEAKER_00,-1,0.27711622461439606
business,business/7_Ways_to_Persuade_Anyone_to_Do_Anything,SPEAKER_01,-1,0.7068429074968513
business,business/7_Ways_to_Persuade_Anyone_to_Do_Anything,SPEAKER_00,1,0.30558243564231496
business,business/7_Ways_to_Persuade_Anyone_to_Do_Anything,SPEAKER_01,1,0.009220662725622296
business,business/7_Ways_to_Persuade_Anyone_to_Do_Anything,SPEAKER_00,-3,0.5328124650136534
business,business/7_Ways_to_Persuade_Anyone_to_Do_Anything,SPEAKER_01,-3,0.5085995346561414
business,business/7_Ways_to_Persuade_Anyone_to_Do_Anything,SPEAKER_00,3,0.21368323278548584
business,business/7_Ways_to_Persuade_Anyone_to_Do_Anything,SPEAKER_01,3,0.18290319236935496
business,business/7_Ways_to_Persuade_Anyone_to_Do_Anything,SPEAKER_00,-5,0.7380951463642903
business,business/7_Ways_to_Persuade_Anyone_to_Do_Anything,SPEAKER_01,-5,0.7150892704031844
business,business/7_Ways_to_Persuade_Anyone_to_Do_Anything,SPEAKER_00,5,0.21695619646540712
business,business/7_Ways_to_Persuade_Anyone_to_Do_Anything,SPEAKER_01,5,0.4712285512500165
business,business/7__Marco_Oelschlegel_-_Berlin_is_Back__How_Berlin_is_reopening_to_Events,SPEAKER_00,-1,0.5035309310226126
business,business/7__Marco_Oelschlegel_-_Berlin_is_Back__How_Berlin_is_reopening_to_Events,SPEAKER_01,-1,0.6979716030646979
business,business/7__Marco_Oelschlegel_-_Berlin_is_Back__How_Berlin_is_reopening_to_Events,SPEAKER_00,1,0.13146700384184512
business,business/7__Marco_Oelschlegel_-_Berlin_is_Back__How_Berlin_is_reopening_to_Events,SPEAKER_01,1,0.7047046843318234
business,business/7__Marco_Oelschlegel_-_Berlin_is_Back__How_Berlin_is_reopening_to_Events,SPEAKER_00,-3,0.0032202973175914197
business,business/7__Marco_Oelschlegel_-_Berlin_is_Back__How_Berlin_is_reopening_to_Events,SPEAKER_01,-3,0.5980498012158091
business,business/7__Marco_Oelschlegel_-_Berlin_is_Back__How_Berlin_is_reopening_to_Events,SPEAKER_00,3,0.07047848483366032
business,business/7__Marco_Oelschlegel_-_Berlin_is_Back__How_Berlin_is_reopening_to_Events,SPEAKER_01,3,0.6491644620472852
business,business/7__Marco_Oelschlegel_-_Berlin_is_Back__How_Berlin_is_reopening_to_Events,SPEAKER_00,-5,0.37519387814913824
business,business/7__Marco_Oelschlegel_-_Berlin_is_Back__How_Berlin_is_reopening_to_Events,SPEAKER_01,-5,0.18869453668486694
business,business/7__Marco_Oelschlegel_-_Berlin_is_Back__How_Berlin_is_reopening_to_Events,SPEAKER_00,5,0.6445531558882533
business,business/7__Marco_Oelschlegel_-_Berlin_is_Back__How_Berlin_is_reopening_to_Events,SPEAKER_01,5,0.4631179208752918
business,business/7__Quick_Hitter_-_How_to_Quadruple_Your_Sales_by_Asking_the_Right_Questions,SPEAKER_00,-1,0.1279229932722642
business,business/7__Quick_Hitter_-_How_to_Quadruple_Your_Sales_by_Asking_the_Right_Questions,SPEAKER_01,-1,0.745999329052033
business,business/7__Quick_Hitter_-_How_to_Quadruple_Your_Sales_by_Asking_the_Right_Questions,SPEAKER_00,1,0.4026224534714597
business,business/7__Quick_Hitter_-_How_to_Quadruple_Your_Sales_by_Asking_the_Right_Questions,SPEAKER_01,1,0.43675245687447306
business,business/7__Quick_Hitter_-_How_to_Quadruple_Your_Sales_by_Asking_the_Right_Questions,SPEAKER_00,-3,0.2870352781839001
business,business/7__Quick_Hitter_-_How_to_Quadruple_Your_Sales_by_Asking_the_Right_Questions,SPEAKER_01,-3,0.656782569974325
business,business/7__Quick_Hitter_-_How_to_Quadruple_Your_Sales_by_Asking_the_Right_Questions,SPEAKER_00,3,0.6925947017217929
business,business/7__Quick_Hitter_-_How_to_Quadruple_Your_Sales_by_Asking_the_Right_Questions,SPEAKER_01,3,0.49144254644955065
business,business/7__Quick_Hitter_-_How_to_Quadruple_Your_Sales_by_Asking_the_Right_Questions,SPEAKER_00,-5,0.6739904985571512
business,business/7__Quick_Hitter_-_How_to_Quadruple_Your_Sales_by_Asking_the_Right_Questions,SPEAKER_01,-5,0.2868182131523804
business,business/7__Quick_Hitter_-_How_to_Quadruple_Your_Sales_by_Asking_the_Right_Questions,SPEAKER_00,5,0.40362950136025283
business,business/7__Quick_Hitter_-_How_to_Quadruple_Your_Sales_by_Asking_the_Right_Questions,SPEAKER_01,5,0.5544862092943056
business,business/8._From_Marketing_to_Full_Time_Watercolour_Artist_with_Art_by_Valentine,SPEAKER_00,-1,0.9724004492048015
business,business/8._From_Marketing_to_Full_Time_Watercolour_Artist_with_Art_by_Valentine,SPEAKER_01,-1,0.35959236660846955
business,business/8._From_Marketing_to_Full_Time_Watercolour_Artist_with_Art_by_Valentine,SPEAKER_00,1,0.7172935572957932
business,business/8._From_Marketing_to_Full_Time_Watercolour_Artist_with_Art_by_Valentine,SPEAKER_01,1,0.472248979004127
business,business/8._From_Marketing_to_Full_Time_Watercolour_Artist_with_Art_by_Valentine,SPEAKER_00,-3,0.047545224652074426
business,business/8._From_Marketing_to_Full_Time_Watercolour_Artist_with_Art_by_Valentine,SPEAKER_01,-3,0.21872532773215847
business,business/8._From_Marketing_to_Full_Time_Watercolour_Artist_with_Art_by_Valentine,SPEAKER_00,3,0.2160472571145892
business,business/8._From_Marketing_to_Full_Time_Watercolour_Artist_with_Art_by_Valentine,SPEAKER_01,3,0.15228398727346967
business,business/8._From_Marketing_to_Full_Time_Watercolour_Artist_with_Art_by_Valentine,SPEAKER_00,-5,0.6307724528067836
business,business/8._From_Marketing_to_Full_Time_Watercolour_Artist_with_Art_by_Valentine,SPEAKER_01,-5,0.7896523621046534
business,business/8._From_Marketing_to_Full_Time_Watercolour_Artist_with_Art_by_Valentine,SPEAKER_00,5,0.8302014231643853
business,business/8._From_Marketing_to_Full_Time_Watercolour_Artist_with_Art_by_Valentine,SPEAKER_01,5,0.6916729531399293
business,business/8._Product_Taxonomy__Content___Merchandising_Strategies__and_Marketplaces_in_B2B_Distribution__with_Jason_Hein,SPEAKER_00,-1,0.29650515935664257
business,business/8._Product_Taxonomy__Content___Merchandising_Strategies__and_Marketplaces_in_B2B_Distribution__with_Jason_Hein,SPEAKER_02,-1,0.9715698212282646
business,business/8._Product_Taxonomy__Content___Merchandising_Strategies__and_Marketplaces_in_B2B_Distribution__with_Jason_Hein,SPEAKER_00,1,0.7228325173881082
business,business/8._Product_Taxonomy__Content___Merchandising_Strategies__and_Marketplaces_in_B2B_Distribution__with_Jason_Hein,SPEAKER_02,1,0.007298497435387323
business,business/8._Product_Taxonomy__Content___Merchandising_Strategies__and_Marketplaces_in_B2B_Distribution__with_Jason_Hein,SPEAKER_00,-3,0.5088606820474016
business,business/8._Product_Taxonomy__Content___Merchandising_Strategies__and_Marketplaces_in_B2B_Distribution__with_Jason_Hein,SPEAKER_02,-3,0.34512164010667834
business,business/8._Product_Taxonomy__Content___Merchandising_Strategies__and_Marketplaces_in_B2B_Distribution__with_Jason_Hein,SPEAKER_00,3,0.06709542391852615
business,business/8._Product_Taxonomy__Content___Merchandising_Strategies__and_Marketplaces_in_B2B_Distribution__with_Jason_Hein,SPEAKER_02,3,0.6335778311895852
business,business/8._Product_Taxonomy__Content___Merchandising_Strategies__and_Marketplaces_in_B2B_Distribution__with_Jason_Hein,SPEAKER_00,-5,0.7584449487519139
business,business/8._Product_Taxonomy__Content___Merchandising_Strategies__and_Marketplaces_in_B2B_Distribution__with_Jason_Hein,SPEAKER_02,-5,
business,business/8._Product_Taxonomy__Content___Merchandising_Strategies__and_Marketplaces_in_B2B_Distribution__with_Jason_Hein,SPEAKER_00,5,
business,business/8._Product_Taxonomy__Content___Merchandising_Strategies__and_Marketplaces_in_B2B_Distribution__with_Jason_Hein,SPEAKER_02,5,0.8316081704576403
business,business/80._What_are_three_things_you_should_know_about_Instagram,SPEAKER_00,-1,0.948711116085471
business,business/80._What_are_three_things_you_should_know_about_Instagram,SPEAKER_01,-1,0.9537805560219945
business,business/80._What_are_three_things_you_should_know_about_Instagram,SPEAKER_00,1,0.2477602177496877
business,business/80._What_are_three_things_you_should_know_about_Instagram,SPEAKER_01,1,0.5829163661501153
business,business/80._What_are_three_things_you_should_know_about_Instagram,SPEAKER_00,-3,0.7150372148998076
business,business/80._What_are_three_things_you_should_know_about_Instagram,SPEAKER_01,-3,0.3243823883504999
business,business/80._What_are_three_things_you_should_know_about_Instagram,SPEAKER_00,3,0.26490937773426987
business,business/80._What_are_three_things_you_should_know_about_Instagram,SPEAKER_01,3,0.1908735516129976
business,business/80._What_are_three_things_you_should_know_about_Instagram,SPEAKER_00,-5,0.6475564860154466
business,business/80._What_are_three_things_you_should_know_about_Instagram,SPEAKER_01,-5,0.04548085511145269
business,business/80._What_are_three_things_you_should_know_about_Instagram,SPEAKER_00,5,0.030867206767258928
business,business/80._What_are_three_things_you_should_know_about_Instagram,SPEAKER_01,5,0.5612167058602846
business,business/805_-_Affiliate_Marketing_and_Humanizing_Relationships_with_Miles_Beckler,SPEAKER_00,-1,0.6019127226251626
business,business/805_-_Affiliate_Marketing_and_Humanizing_Relationships_with_Miles_Beckler,SPEAKER_01,-1,0.2686772449602794
business,business/805_-_Affiliate_Marketing_and_Humanizing_Relationships_with_Miles_Beckler,SPEAKER_00,1,0.6110796398521408
business,business/805_-_Affiliate_Marketing_and_Humanizing_Relationships_with_Miles_Beckler,SPEAKER_01,1,0.1996904031439394
business,business/805_-_Affiliate_Marketing_and_Humanizing_Relationships_with_Miles_Beckler,SPEAKER_00,-3,0.25903131415912595
business,business/805_-_Affiliate_Marketing_and_Humanizing_Relationships_with_Miles_Beckler,SPEAKER_01,-3,0.33391325646202574
business,business/805_-_Affiliate_Marketing_and_Humanizing_Relationships_with_Miles_Beckler,SPEAKER_00,3,0.3193989696893377
business,business/805_-_Affiliate_Marketing_and_Humanizing_Relationships_with_Miles_Beckler,SPEAKER_01,3,0.4251416755097407
business,business/805_-_Affiliate_Marketing_and_Humanizing_Relationships_with_Miles_Beckler,SPEAKER_00,-5,
business,business/805_-_Affiliate_Marketing_and_Humanizing_Relationships_with_Miles_Beckler,SPEAKER_01,-5,0.41861899859457136
business,business/805_-_Affiliate_Marketing_and_Humanizing_Relationships_with_Miles_Beckler,SPEAKER_00,5,0.980597770845542
business,business/805_-_Affiliate_Marketing_and_Humanizing_Relationships_with_Miles_Beckler,SPEAKER_01,5,0.579230258175547
business,business/80__What_The_Boss_Needs_to_Know_About_the_Post-COVID-19_Workplace_-_with_Yolanda_Hunter,SPEAKER_00,-1,0.8938364065416781
business,business/80__What_The_Boss_Needs_to_Know_About_the_Post-COVID-19_Workplace_-_with_Yolanda_Hunter,SPEAKER_01,-1,0.5419192367682352
business,business/80__What_The_Boss_Needs_to_Know_About_the_Post-COVID-19_Workplace_-_with_Yolanda_Hunter,SPEAKER_00,1,0.9228862470001764
business,business/80__What_The_Boss_Needs_to_Know_About_the_Post-COVID-19_Workplace_-_with_Yolanda_Hunter,SPEAKER_01,1,0.5417364236437818
business,business/80__What_The_Boss_Needs_to_Know_About_the_Post-COVID-19_Workplace_-_with_Yolanda_Hunter,SPEAKER_00,-3,0.29661762713260303
business,business/80__What_The_Boss_Needs_to_Know_About_the_Post-COVID-19_Workplace_-_with_Yolanda_Hunter,SPEAKER_01,-3,0.1514151844591804
business,business/80__What_The_Boss_Needs_to_Know_About_the_Post-COVID-19_Workplace_-_with_Yolanda_Hunter,SPEAKER_00,3,0.2574832046323298
business,business/80__What_The_Boss_Needs_to_Know_About_the_Post-COVID-19_Workplace_-_with_Yolanda_Hunter,SPEAKER_01,3,0.4646909052276198
business,business/80__What_The_Boss_Needs_to_Know_About_the_Post-COVID-19_Workplace_-_with_Yolanda_Hunter,SPEAKER_00,-5,0.30095149083307754
business,business/80__What_The_Boss_Needs_to_Know_About_the_Post-COVID-19_Workplace_-_with_Yolanda_Hunter,SPEAKER_01,-5,0.1457716822659837
business,business/80__What_The_Boss_Needs_to_Know_About_the_Post-COVID-19_Workplace_-_with_Yolanda_Hunter,SPEAKER_00,5,0.2987112647994581
business,business/80__What_The_Boss_Needs_to_Know_About_the_Post-COVID-19_Workplace_-_with_Yolanda_Hunter,SPEAKER_01,5,0.5178927928240088
business,business/81_Dan_Miller__crowdfunding_and_its_key_role_in_regenerative_agriculture,SPEAKER_00,-1,0.0318635102353236
business,business/81_Dan_Miller__crowdfunding_and_its_key_role_in_regenerative_agriculture,SPEAKER_01,-1,0.25627794408043214
business,business/81_Dan_Miller__crowdfunding_and_its_key_role_in_regenerative_agriculture,SPEAKER_00,1,0.6479939065140601
business,business/81_Dan_Miller__crowdfunding_and_its_key_role_in_regenerative_agriculture,SPEAKER_01,1,0.1975188111156978
business,business/81_Dan_Miller__crowdfunding_and_its_key_role_in_regenerative_agriculture,SPEAKER_00,-3,0.4880828705900504
business,business/81_Dan_Miller__crowdfunding_and_its_key_role_in_regenerative_agriculture,SPEAKER_01,-3,0.5167725671681326
business,business/81_Dan_Miller__crowdfunding_and_its_key_role_in_regenerative_agriculture,SPEAKER_00,3,0.5994535654480402
business,business/81_Dan_Miller__crowdfunding_and_its_key_role_in_regenerative_agriculture,SPEAKER_01,3,0.5076936956893805
business,business/81_Dan_Miller__crowdfunding_and_its_key_role_in_regenerative_agriculture,SPEAKER_00,-5,0.31811737914337557
business,business/81_Dan_Miller__crowdfunding_and_its_key_role_in_regenerative_agriculture,SPEAKER_01,-5,0.49645104001667895
business,business/81_Dan_Miller__crowdfunding_and_its_key_role_in_regenerative_agriculture,SPEAKER_00,5,0.8155903319924565
business,business/81_Dan_Miller__crowdfunding_and_its_key_role_in_regenerative_agriculture,SPEAKER_01,5,0.35726977356619005
business,business/82_Bastien_Sachet__how_Nestle_and_Ferrero_are_decommodifying_their_supply_chains,SPEAKER_00,-1,0.3983815451868702
business,business/82_Bastien_Sachet__how_Nestle_and_Ferrero_are_decommodifying_their_supply_chains,SPEAKER_01,-1,0.3138251791806033
business,business/82_Bastien_Sachet__how_Nestle_and_Ferrero_are_decommodifying_their_supply_chains,SPEAKER_00,1,0.23970043243619182
business,business/82_Bastien_Sachet__how_Nestle_and_Ferrero_are_decommodifying_their_supply_chains,SPEAKER_01,1,0.8996662179998163
