,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,0.13516562050026104,0.2802178080403149,0.23469203254129117,0.1435492801084285,-0.20258404964206006,-0.37004948098180884,-0.49853098583204625,-0.3404294642248594,-0.22828143827214423,0.008240210429137373,0.14866411940407967,0.3070297105586839,0.31629939824647907,0.2877614627907016,0.143626663484206,0.019223820223841247,-0.07333191424870175,0.010969191254154038,0.05564639705413879,0.14140440664028556,0.05705205175340613,-0.032771774152609956,-0.20578016289299744,-0.24333628204113125,-0.17383610771250807,0.026896123974011178,0.18924155382679403,0.3403411430387912,0.33013923475971063,0.24406091543570924,0.010536156324444297,-0.15424814162826064,-0.2725603370185062,-0.23065960575430516,-0.11816791167692718,-0.02244068918370817,0.027736210976026625,-0.020371663985488456,-0.10034830294574894,-0.21519786513594644,-0.3019104363687295,-0.25237828084817393,-0.11399500238233994,0.06984405185278418,0.1836465282337237,0.2645248794616171,0.2713930502388272,0.19849873383390626,0.04114436313127852,-0.014780424385563337,0.009225445236782027
1,-0.31140941306946146,-0.030305497321279854,0.2457230336101242,0.3200378878556814,0.25067221190927425,0.13277551438667287,0.20564012996121933,0.2677601929337131,0.28588377853119123,0.22079234405010356,0.24107668720637201,0.3401351383317429,0.419715814412425,0.3562013837178483,0.24313628873742638,0.09824052061483426,0.07115928398071567,0.028369186756816933,0.015545447264087459,0.006745188510234764,0.02097286704959329,0.1418405508974735,0.2701600181846871,0.39315383427992445,0.47990426863000507,0.4753784041591863,0.5346018204502289,0.4930386691772018,0.4985156405269286,0.3362952155485066,0.24540154342462783,0.16538031795005664,0.2655014360212717,0.33108392203643355,0.30485484970703325,0.11438340179085171,-0.09177460251295677,-0.181974736368189,-0.11358263214465818,-0.03092333660625727,0.04962772165454226,0.02340093625777429,0.09354361162392257,0.18372342172576872,0.355035736919337,0.4019240175934978,0.3947151026413172,0.28792978289414756,0.17338327638127213,0.07213168998979025,-0.032390646767250675
2,0.3444591313366894,0.34647416950429955,0.3167147729469945,0.11973149972045831,0.12472786694549394,0.021934034662687642,0.08024532063186245,0.03223003917397142,0.11000097803530823,0.06338765089448438,0.2133655519716413,0.3409810783629433,0.4568403535107723,0.16971836552543845,-0.05712706348248731,-0.23842611993606663,-0.12970021687979155,-0.16889238196663126,-0.07650442877791908,-0.13077709110787467,-0.012072933013561755,-0.08771771268226504,-0.05546007565821011,-0.188731511831041,-0.19683730855813678,-0.23876887309243122,-0.09590519183640635,-0.06729636299354762,-0.0007516481825682704,-0.0722764053765692,-0.0660180123202866,-0.15642798169426986,-0.1465067519204427,-0.15692056428257636,-0.06065682558622534,-0.0240149936823797,-0.0068808863454314405,-0.11006862721061567,-0.13554088591777658,-0.10228813315298607,0.013903530548768568,0.018563739640897775,0.038752808333262244,-0.01737506812245683,-0.02804680320274637,-0.2042293241663351,-0.1890626184328279,-0.1471664688108657,-0.02999062959957503,-0.11580350659273163,-0.14934267297781903
3,0.09564870190570894,0.16525739766439182,0.29628451577387854,0.21865604594999,0.14111521367542254,-0.004618529711848948,0.02479694802496889,0.10068229448108176,0.19363037861665947,0.14236537089179885,-0.022597446647416586,-0.14059758884487336,-0.16707916945146417,-0.08516912724784874,-0.10248656066726941,-0.1426871857177713,-0.1976738208289378,-0.18355487002686746,-0.16043862402535103,-0.2116175065585075,-0.2615966009682663,-0.37446411260603735,-0.40579886523135306,-0.42045501171568717,-0.37220831845276814,-0.396070804062653,-0.46548155727565055,-0.5241513022802085,-0.5044128346074558,-0.4425374457171726,-0.3565601182291799,-0.3336901109222354,-0.3513092504466465,-0.47122995207519025,-0.49501822372219095,-0.4680249440542677,-0.34775452024288733,-0.33079175733978855,-0.38066051620425995,-0.4067020488939135,-0.3494763624448292,-0.19254669307125666,-0.0716694928427032,-0.01628298781033831,-0.02084864955574863,-0.055420790469616586,-0.0013928318480662953,0.05804937816649075,0.13348725619963342,0.16813078885569124,0.23549538405581952
4,-0.026223998158743423,-0.24615486742415887,-0.39705624116814897,-0.31236836159977316,-0.11039416086039619,-0.05672596175811772,-0.16864657067375335,-0.22981712022657835,-0.18560081643464865,-0.06720084619148105,0.037696844046443044,0.09848070921659542,0.0800244044761978,0.11790285269026064,0.02926032603833718,-0.08667875036607735,-0.291034914766988,-0.2119774874463391,-0.07256684848841104,0.07451738482907354,0.015154122649454564,-0.10650415267927754,-0.22971933765360095,-0.30554534929880006,-0.25596474730021457,-0.16787054294096718,-0.017502923095642806,0.1005108071283628,0.23217483657231802,0.28069243473894717,0.31015977398098393,0.24989067779882804,0.24475771970606747,0.15183722125870922,0.14515213555404402,0.15622732390605332,0.221861752392882,0.24632761077103166,0.13827676652901857,-0.037672705598610336,-0.2834779744653617,-0.33234622869680025,-0.15646088782932532,0.1573005439117088,0.3285110002501341,0.2577992047375172,0.17932997632957792,0.07742199629260935,0.004843871049286795,-0.011412295832198013,-0.019736422121017724
5,-0.201271623551268,-0.17897695491503604,-0.08700207680316507,-0.004237828635564537,0.11789927965834383,0.007355606781729483,0.025421974679393992,-0.15014224047103447,-0.12631471843474157,-0.12388387544794205,-0.014139119334217345,0.10606702737365813,0.20034495131911606,0.258789168798094,0.28418382000176967,0.22503016469356482,0.21178585796407964,0.20543979563812603,0.2895304704263367,0.13086325754427708,-0.05795604086104642,-0.2599215574683626,-0.25300825588158077,-0.26506231434828914,-0.1441780768244425,-0.21795586544522683,0.020152195971086067,0.027562847064600597,0.12123668132338324,-0.07175430243204539,-0.09968259265723636,-0.13884469297935997,-0.07293837304008503,-0.07827830093815881,0.00715744130389111,0.038722139242212975,0.010061131434611625,-0.07026784193285568,-0.14708089119638357,-0.08762573511446693,-0.10180254349179717,-0.10024651305595982,-0.149212878746933,-0.13154789921373852,-0.0854354212449459,-0.18012060544514144,-0.21030923924424424,-0.2908040707645847,-0.10199020404099574,0.012625255215098484,0.1339060295181809
6,-0.1806028233711976,-0.5013221718465625,-0.5982566938030637,-0.23589174240427108,0.22087006491175698,0.41770688544813106,0.3686884466359786,0.0491679200445098,-0.12054515441413882,-0.2210523016556161,-0.03682536601411328,0.14773907834010355,0.26062163733870075,0.13753389185187725,0.07414873943712613,-0.07803144168750298,0.0564867225753391,0.04065237981148533,0.16001801309084446,0.040806086660251234,-0.12157359036869547,-0.18622534049446907,-0.2331381245015988,-0.039425332948220614,0.04257183501112554,0.1601575027101156,0.06482101179555756,-0.07062630404269621,-0.23377964839714685,-0.26618383977216364,-0.14459757103145374,0.19463785439427897,0.3209360587323881,0.27530766238712995,-0.03645812524514418,-0.11243962338732152,0.017392202091317283,0.12966379590617574,0.14887639380754839,0.0020048198488221126,-0.09067367925233574,-0.16676881240474714,-0.17550950374209107,-0.10071094108124687,-0.04029017149816811,-0.14777210248869715,-0.26880546555084833,-0.5021652161406166,-0.3353658331141951,-0.15996211212085615,0.09359583809074391
7,-0.24132909913604517,-0.193806065679659,-0.05039255298099234,0.07715711315126003,0.12266045228481727,0.05849136350482968,0.07538315916211143,0.12243393159325786,0.28099347034433636,0.20658013525216035,0.20433361263324526,0.18038532068601648,0.3584206652471504,0.41741116368928305,0.4196573359482533,0.29165961870436913,0.18359072804176574,0.08514416019288476,0.031818532437824294,0.009245309508410666,0.05408314137440215,0.04436420783133925,0.06386773728015828,-0.03885528284593192,-0.03896124251656481,-0.0752933565471415,0.07987353990669177,0.10021340773550177,0.1905374342312251,0.1280824227410311,0.1386626556613462,0.04006148380731937,-0.04467695041002378,-0.049144217515346506,-0.00433048017494644,0.04471995151299093,-0.09397551328431596,-0.20709731260061323,-0.36515305366167666,-0.412854633448577,-0.4559128919920586,-0.41914820553602555,-0.269499485559975,-0.19425982300892253,-0.11172828455457484,-0.16438070423384113,0.05371596885221543,0.12413222443211877,0.191691757078756,-0.012370545235497075,0.016703551608287966
8,0.001535974460190982,0.06371873312273105,0.06461097671189346,0.051615158253235524,0.009082132907203534,-0.04228920426973625,-0.06267373228768511,-0.08081433439239372,-0.04538133647177106,-0.04402570990485105,-0.02961919102267533,-0.07031063794684458,-0.07036843753940838,-0.03989333099154113,0.031181405718173367,0.06340142631809595,0.034963811302538284,-0.04013658549349161,-0.07125459421530024,-0.09572096434704823,-0.09482516987133684,-0.13342610521067674,-0.14097784628380003,-0.10085318165612744,-0.020153879959597276,0.014434044780237493,0.003553774433868136,-0.08328389966110793,-0.12032247301152545,-0.1614674721140865,-0.13101517738252663,-0.12047458201014416,-0.10442315816439668,-0.10294325879490092,-0.1111866408144213,-0.10540537123018227,-0.09115368434496615,-0.07066192537202141,-0.01553075100151962,0.0315009307785695,0.09531733609206078,0.1453289685723998,0.16411143775208784,0.14882958478591965,0.04865182779615629,0.0027289720346566847,0.03392906061453076,0.1212720448802084,0.15793225881138012,0.07966297455594151,0.011128422634060484
9,0.1706479794400215,0.26859087903930756,0.3003396051716886,-0.01300518894562158,-0.20184226975302869,-0.2907201397388859,-0.2135020778013372,-0.09794935745044597,-0.07272459906268104,-0.022795782900248553,-0.012221349989074122,0.0686412679958573,0.22021831799117855,0.18511450519446682,0.20126235976983775,0.058971041643519954,0.08316677795420271,-0.02111122239461071,-0.05151920804536156,-0.12458735548744365,-0.18133571120158168,-0.18191540348253063,-0.12215431592953296,-0.16931725458572794,-0.08562720787363609,-0.09498864524569046,0.15978484293175713,0.05979532665566141,-0.021105938394093488,-0.19471685694987392,-0.1521073513216443,-0.15724643920258496,-0.1470136709080609,-0.2223662154563513,-0.2710654874271372,-0.37778626623152284,-0.2921921642915352,-0.14501873455455255,-0.11309537188042147,-0.14977953321966248,-0.21639283736871376,-0.0449787426058628,0.015838528421565645,0.15830478935901707,0.13661694477478178,0.1331759111257582,-0.1315745940837917,-0.30087907854297974,-0.42469303736307734,-0.2766447944517165,-0.2920341134668495
