model_number,model_name,short_label,term,coefficient,clustered_se,z_or_t,p_value,ci95_low,ci95_high
10,spec_10_full_timing,Full timing,lag_disagree_move,0.009383458050243,0.002640539230785136,3.5536143303021213,0.0003799759948892856,0.004208096258139035,0.014558819842346964
10,spec_10_full_timing,Full timing,previous_log_explicit_count,-0.9892256204192454,0.002920876941808752,-338.6741859130388,0.0,-0.9949504340284641,-0.9835008068100268
10,spec_10_full_timing,Full timing,timeline_position,-0.3105707576868188,0.009930218132454201,-31.27532079801986,1.010781690209249e-214,-0.3300336275850556,-0.291107887788582
10,spec_10_full_timing,Full timing,I(timeline_position ** 2),0.3282618354993545,0.009096863750536482,36.085165668222245,3.875680046907243e-285,0.31043231017603506,0.34609136082267394
10,spec_10_full_timing,Full timing,log_duration,0.358400641264064,0.0009885524855839344,362.55094847327007,0.0,0.35646311399549196,0.36033816853263606
10,spec_10_full_timing,Full timing,log_gap,0.04819830096714456,0.0007042848850490168,68.43580203171626,0.0,0.046817927957592556,0.04957867397669656
10,spec_10_full_timing,Full timing,overlap,-0.007544138516675886,0.004672499784196235,-1.614582956684637,0.10640103872580428,-0.01670206981147168,0.001613792778119909
10,spec_10_full_timing,Full timing,previous_log_duration,-0.02370799363785371,0.0011710944322647259,-20.24430565518607,3.9876317614113784e-91,-0.026003296547587956,-0.021412690728119466
11,spec_11_drop_lagged_stance,− Lagged stance,Intercept,0.7615021551129117,0.005695772806348152,133.69602001403376,0.0,0.7503386455483467,0.7726656646774768
11,spec_11_drop_lagged_stance,− Lagged stance,C(category)[T.commentary],-0.021336698447068925,0.0037788979897917375,-5.646275317488746,1.6396120202547278e-08,-0.02874320240831154,-0.01393019448582631
11,spec_11_drop_lagged_stance,− Lagged stance,C(category)[T.news],-0.002953424528443004,0.010552413016629026,-0.27988143790324055,0.7795684687307207,-0.02363577399102756,0.017728924934141552
11,spec_11_drop_lagged_stance,− Lagged stance,C(category)[T.political],-0.002687767856915206,0.002123825020165895,-1.2655316852351897,0.20568079752305513,-0.006850388405905415,0.0014748526920750028
11,spec_11_drop_lagged_stance,− Lagged stance,C(category)[T.religion],-0.03361853906710627,0.0035627339212817837,-9.436163297597915,3.8667935097471615e-21,-0.040601369239317724,-0.026635708894894812
11,spec_11_drop_lagged_stance,− Lagged stance,C(category)[T.sports],0.038383360097081515,0.00515272048586798,7.449144622215192,9.394734228837937e-14,0.028284213522378546,0.048482506671784484
11,spec_11_drop_lagged_stance,− Lagged stance,agree_move,0.03003515835426188,0.0024524107703163055,12.247197214187747,1.7390266930581905e-34,0.02522852156914379,0.03484179513937997
11,spec_11_drop_lagged_stance,− Lagged stance,disagree_move,-0.04819070429133168,0.002517124883845346,-19.14513840795694,1.0625590063090421e-81,-0.05312417840825813,-0.043257230174405234
11,spec_11_drop_lagged_stance,− Lagged stance,previous_log_explicit_count,-0.9891897789537291,0.0029178966766150957,-339.00781576037093,0.0,-0.9949087513505037,-0.9834708065569544
11,spec_11_drop_lagged_stance,− Lagged stance,timeline_position,-0.3079672544236361,0.009876071241868003,-31.183174653303315,1.801713736085579e-213,-0.32732399836644915,-0.28861051048082303
11,spec_11_drop_lagged_stance,− Lagged stance,I(timeline_position ** 2),0.3262700019618912,0.009060153539168937,36.01153121206587,5.521094448497087e-284,0.308512427330717,0.34402757659306543
11,spec_11_drop_lagged_stance,− Lagged stance,log_duration,0.3585376586268839,0.000986259796843316,363.53267138581714,0.0,0.35660462494567124,0.3604706923080966
