episode_id,n_substantive,pearson_corr,granger_min_p
64872,61,0.23851763089545053,0.771961295406276
64888,49,0.013471948034729805,0.2785018193223694
64903,33,0.40537700666815313,
64904,36,0.39195752824321106,0.0012368193005579723
64906,35,0.28096120181945694,0.7143466861768175
65051,61,0.0696697043307555,0.6821035412172196
65052,62,0.06886572811455087,0.3673003175643277
65055,90,-0.09982428470094833,0.407410079309638
65065,21,-0.25130571491235904,0.8745095801767779
65068,10,-0.33511142107321945,
65076,9,0.3199586299423201,
65077,9,0.03788639930336874,
65096,9,0.1248154873521918,
65097,21,-0.12426224385173051,0.06093866499882912
65110,23,0.1739968480693325,
65117,65,-0.04549004317377878,0.6071798489640747
65119,45,-0.19301198285609933,0.4031630428891856
65124,16,0.04765077253988872,0.6773368165139462
65146,24,0.04115875936691151,0.7253835334350149
65148,21,-0.1878694054282392,0.6625195373664579
65150,32,0.10934055281884993,
65151,25,0.0913728785617947,0.7853964781476067
65152,14,0.5600086880441998,
65161,79,0.17227232809431614,0.262550822759031
65162,57,-0.1829751253426944,
65166,101,-0.09393466817438029,0.6742277791153823
65177,30,-0.14639382659443484,0.5146079690459195
65178,15,-0.058152941138829684,
65179,19,0.2097154857235214,
65181,16,0.4428594283924871,
65184,21,0.20145277359097416,
65189,21,0.18895181975171163,
65201,28,-0.1410868970814074,
65216,51,-0.07719395774390682,0.6356230333005539
65218,57,-0.04759493537022294,0.7700260109835517
65219,59,-0.0438991803932697,0.2399725360218899
65223,53,0.019231941579275026,0.8005758194733761
65226,125,-0.14680772594431948,0.3670809776282924
65252,76,-0.21974270184947317,0.28754998853828545
65255,18,-0.6381262286693111,
65257,3,nan,
65260,18,0.5992640895713892,
65261,60,0.12135180755661445,0.4368112102669238
65272,170,-0.17295291924330009,0.17935845490042998
65275,34,0.2489091022102978,
65897,37,0.15101827123366013,0.7086472919943771
65910,22,0.23513352704521778,
65911,36,0.41846575586633455,0.13689649487388555
65920,63,-0.3052169381605046,0.18655369466845262
65923,23,0.607331471729268,
65924,36,0.4354384456130949,
65931,68,0.1746378901488458,0.8717829102790743
65983,21,0.6798410150795571,
65985,13,0.16453375115264735,0.5520116484530928
65990,51,0.2684229865884921,0.666888148573703
65998,18,-0.23939490685639309,0.0001271639287474273
65999,17,-0.559312884599278,
66000,20,0.04358536908433323,0.08492268539355378
66001,19,-0.538109203307071,0.491680674756358
66002,17,-0.4276299102751677,0.525111611259834
66003,19,-0.28475798697954424,1.5217674989242853e-07
66005,17,0.12248617821680483,
66007,35,-0.19828273017514556,0.4416032076506341
66008,18,-0.3432259010142999,0.133971060365737
66011,25,-0.2048179195342883,0.564460853862507
66014,26,-0.3194969324148977,
66015,26,-0.2503371209001101,0.17207142074111717
66018,13,-0.3852897705029471,0.7018671275241815
66020,3,-0.9536040899125482,
66034,20,-0.0909042193026921,0.9156810985780878
66035,23,0.0029214824328967232,0.7469585006736371
66036,26,-0.3039060102786626,
66041,25,0.2173380251332652,0.5991476617649066
66044,26,-0.11062649270392978,
66045,23,0.6085377870220807,
66046,27,0.19313967896235748,
66056,32,0.16950766098302836,
66064,50,0.4823909928026777,
66070,18,0.10220869987253119,0.06188817495305438
66072,14,-0.2675541676286169,
66182,58,-0.33335331627224973,0.5958666448576713
66191,60,0.06076531869885885,
66194,92,-0.14643856666630264,
66198,27,-0.6646792351816176,0.7074417270038452
66206,27,0.11632821834101,0.061343392617109686
66211,21,0.4853873579857207,
66213,27,0.3087919239699526,
66224,30,0.11782410582702367,0.8067095796392593
66225,30,0.060938366506895936,0.7335543455544233
66227,31,0.020113692376204365,0.4798512893434683
66228,27,0.04975505739984397,0.5146046701593543
66234,65,-0.01410778589773912,0.4437035808185811
66237,44,-0.13588026686271568,0.32380483026367135
66252,56,-0.12865966017751318,0.20710645853573237
66253,30,0.09058102252525702,0.24600611276394235
66257,42,-0.0312424427887831,0.505996110283243
66258,26,-0.5062730439813892,0.42731702740509886
66259,47,0.17660702578615434,0.06609126884722938
66263,23,0.19455306445000256,0.11820222828864894
66264,15,0.4046710757342351,
66265,33,0.2330814650793841,0.0375932467049565
66276,47,-0.22695283500973665,0.718051426299461
66280,39,-0.06698066635439927,
66281,37,0.32084854529673773,
66284,31,0.48771320410703334,
66287,35,0.2433569765968737,
66288,37,0.5641903373777433,
66291,34,-0.31505041611339546,
66293,87,0.17494105718359143,0.482534369650122
66301,25,0.5783881519090451,
66304,55,-0.11043999776293,0.6133515735400707
66306,2,1.0,
66321,27,0.46722962693835746,
66327,40,0.4557478787260926,0.04760357984062185
66344,68,-0.3710075912750492,0.3465938322781929
66355,26,0.056427169716798155,0.18128570135807426
66360,24,-0.02013799179749235,
66372,19,-0.10435724291046264,2.5294343879383574e-12
66373,21,-0.2723183291313222,0.7594923112204686
66385,17,0.837492997556028,
66387,18,-0.5615746550798498,0.7746836874965763
66388,18,0.23370954167918695,
66394,21,-0.1974161550781477,0.508826774744966
66395,24,0.0006325562547619743,0.07502178622719924
66396,14,0.48945233607243677,
66397,23,-0.30904002438558525,
66399,27,-0.5216929891262759,0.2252438702451311
66401,87,0.047005900703142846,0.11867467280750775
66406,19,0.5712284493051076,
66416,88,-0.10606307840719545,0.36541994383426823
66463,127,0.1971869147347876,0.45352645524001123
66467,99,0.019950787565517235,0.28208638153262755
66470,81,-0.020227924924036154,0.07544374341811316
66471,96,0.13404782220124462,0.2946019854220301
66473,36,-0.16759944527907256,0.6915520102728038
66476,29,-0.41330457637342455,0.6220701361931359
66479,37,0.19669523933611444,6.561533199427266e-09
66480,62,0.1973768162896835,0.5508909497448499
66481,40,-0.06542794823638617,0.7581958363292586
70633,50,0.02558087673226728,0.5679623012079096
70635,141,0.15121711720137868,0.6552951570818846
70657,51,-0.28020984545417515,0.9377431866051535
70661,43,0.12195622397912123,0.8243824954959749
70666,1,nan,
70667,1,nan,
70668,184,-0.025837796965534055,0.23783036195750992
70674,39,0.3243919431857382,0.008724599519981679
70683,90,-0.3078192794824922,0.5499585510145197
70695,72,0.07024098541859765,0.7304194061075486
70698,150,-0.053747359705068075,0.2867664138963949
70699,184,-0.0013134661428510534,0.18770509340774355
70700,189,-0.005021707817333212,0.6496754591890133
70704,173,-0.09020239914734716,0.41874708631458546
70713,61,-0.10658295777791599,0.008095796419691968
70714,63,-0.2848392089387451,0.566154216180436
70716,79,-0.06446480647387247,0.1484564102160229
70717,74,-0.02918368384923409,0.6168455590809532
70737,37,-0.24389819335657653,
70745,21,-0.34810988847161295,
70749,35,0.244094995897662,
70754,31,0.5311697841960995,
70759,51,-0.10234381670173799,0.3369081754594573
70766,71,-0.12974526017694538,0.6413222557576408
70769,43,0.008625787828623563,0.04456128980011892
70770,31,-0.1822410915124985,0.058157587620639974
70773,1,nan,
70775,94,-0.04060057518837109,0.47302760135215416
70784,25,0.296301596050456,0.5629856774831898
70785,22,0.7113800574379494,
70791,29,-0.10771312668422539,0.6191954727512257
70792,83,-0.10638360013059013,0.11928001079264786
70823,24,-0.6805386322712644,
70827,51,-0.2865367446734882,0.4520237547886783
70829,36,-0.44810348704714187,0.11269388244801595
70835,32,-0.145932044491913,0.9348850175238286
70851,102,0.03701136717551685,0.6493756511883277
70863,18,-0.40589367499540047,0.40570198280130654
70865,55,0.13984797850565373,0.3130705980069408
70866,69,0.1590077204792389,0.4384576434460835
70869,115,-0.04588255705133266,0.4221327806435424
70870,50,-0.21940879566210203,0.4275043629771912
70871,104,-0.23284791244782263,0.7030889925457156
70873,133,-0.012599083106080175,0.1590574589807326
70874,117,-0.06761363462986072,0.04418534889651476
70882,73,-0.2551741110696634,0.33134356409689536
70889,15,-0.555332923743437,
70890,61,-0.01041777229458286,0.37652333228322166
70891,21,-0.056101174390142075,0.03232557466848469
70899,24,0.3073061964126439,
70917,23,-0.2800090009075055,
70921,43,0.2566203674936076,0.05384670684355623
70922,58,0.47337698766295355,0.4911624240579796
70924,25,0.5734416843855549,
70925,62,-0.15645743588597835,0.06459730922333427
70926,69,0.31742649505868886,0.5617718072558506
70928,73,0.23293336846719723,0.5496093460854041
70929,39,0.26359719938256754,0.9273849311262291
70934,51,0.349464746973054,
70936,11,0.12955267686223643,0.698463160695755
70937,12,0.3401504252750655,
70941,73,-0.1264739176238364,0.35489216147736535
70945,52,-0.07489733399187615,
70947,17,0.1621650716309319,0.6046855978789725
70950,24,-0.05854336211176059,
70953,21,-0.37794575011881915,
70957,12,0.05853811284540789,
70960,166,0.05587398404530306,0.5767676590289887
70965,89,-0.10855521283441312,0.4107507546117447
71022,12,-0.13419469311868346,
71032,54,0.0012942548788982728,
71035,27,0.4352276933324328,0.061730514976640255
71038,48,-0.04786413669524669,0.4783258744319535
71039,49,-0.16229483372762152,0.4778201948473265
71057,62,0.004970627901732158,0.2694148734538189
71067,64,0.3943263282930564,0.0804214734857929
71071,40,-0.026343690529326644,0.6097873311655437
71078,25,0.5221843091803262,
71079,62,0.15292463082668672,
71080,33,0.038048313211369506,
71083,22,0.5762818486537846,
71085,25,0.09967523873921871,
71086,37,0.44549342829491373,
71092,46,0.08193375614784698,
71099,65,-0.03552657252319766,0.9136815368313311
71105,177,-0.0868796296352484,0.16612850134077828
71118,13,-0.0819216015611826,0.6103445772283831
71125,136,0.07405234052387483,0.2667852518479635
71129,23,-0.3611775960162032,
71130,17,0.011931967523599726,
71132,20,0.2713137410969071,
71139,150,-0.1342732161339688,0.8726225809096773
71168,103,-0.06608651537141931,0.1253768178493997
71178,84,0.1476834640929211,0.37796230307132106
71189,19,0.1981121183939867,0.6491964053134548
71211,19,-0.06015839962288688,0.7759044751779366
71212,23,-0.344290408501211,0.2834617221297844
71213,25,0.3545154415171352,0.46206009300464307
71214,15,0.45180760886318333,
71215,14,-0.10567945876505046,0.5330369144900231
71219,25,0.3113934742020231,0.21992981865110786
71221,15,0.34740631538298733,0.337653353948834
71222,14,0.2298413350543712,0.7543826948525935
71224,17,0.5085887488366471,
71225,16,0.08387101749829319,
71227,15,0.6079635827436324,
71228,22,0.1535083774685597,0.046581540379280875
71229,17,0.35745065929176,
71231,17,-0.22611739636548456,
71235,17,0.23270054567973936,0.007382158240125089
71236,20,-0.254785633495329,0.2655439083068665
71237,23,0.5461644238334332,
71238,18,0.009082585749152635,
71240,25,0.6056478140722407,
71243,16,0.24650718345028516,0.18209464197476405
71244,16,0.41515350678991325,
71246,12,0.5839979118232647,0.7659913943814728
71250,19,-0.1923545463359533,
71251,18,0.2934589070354715,0.19332698428721068
71252,17,0.23638858556924144,0.8285465473766194
71253,23,0.10988023583040528,
71255,15,-0.38940843064132136,
71261,49,-0.04855587426413024,0.2083766679623967
71263,19,-0.12697854681768886,
71265,44,0.08915491635208884,0.8620534640864919
71266,39,-0.0777161453690623,
71271,133,0.09266184886680841,0.15332984728681306
71274,119,0.00021433736002093336,0.7286901799941423
71275,126,-0.036496001799360404,0.58623008992663
71281,153,-0.12589635255510281,0.6938274953902472
71293,71,0.13600394766533913,0.7778828634765013
71297,72,0.15728961003511818,0.39619649106043453
71305,137,-0.0957275755551619,0.719874836411037
71313,103,-0.00942155010706293,0.39391797243562643
71318,93,0.184641361330054,0.594639890928093
71320,121,-0.09629114380959872,0.051700644678167505
71322,91,0.24457828058092929,0.6084663725008053
71326,129,-0.13519095043945634,0.0026255359533900657
71327,114,-0.02202849509075613,0.6768830455008783
71331,103,0.07256949143042737,
71344,46,-0.4404091262864216,0.025871558448265043
71345,2,1.0,
71346,10,-0.24348416162869882,
71348,19,-0.038170560720593244,0.36487703179122394
71349,21,-0.3115732642745229,0.5330816052751166
71352,15,-0.2466959946793527,0.48544654513563923
71356,20,-0.3745136483175801,0.025602042293999334
71358,10,-0.9349721093265343,
71359,22,0.11039072784689496,
71362,19,-0.07697873442581546,
71363,25,0.10238178413056062,0.4220025829713434
71368,21,0.02205767928716013,0.746152151781455
71374,8,-0.6287613855243028,
71375,19,-0.13355592572466798,0.07174621932765757
71376,31,-0.20208837917823871,0.27582639893502686
71377,21,-0.24537672138440852,4.843326626714847e-05
71378,43,0.4541249089484818,0.6640945941119166
71425,26,-0.056768735160951544,0.5818854290039406
71426,41,0.09656344708109135,0.46320356969654475
71428,27,0.09023324007303068,0.8588412074461941
71430,28,-0.26184892662331616,0.14607160143976908
71444,9,0.2379339050542521,
71448,24,-0.03345578935025317,
71458,29,0.5228454934684327,0.4879810656822118
71459,61,-0.394769148832591,0.2903873869700734
71460,36,0.45102249205863354,0.8626384526155705
71471,19,0.275864653620352,
71480,37,0.27187548102954134,
71491,6,0.4106963556432461,
71494,32,0.2627326246629885,0.6373000257681479
71495,31,0.05145384962375436,0.4308786351345234
71498,58,-0.06156923265818356,0.2889654567133111
71499,24,-0.20990431727904002,0.10807876775563284
71501,23,-0.42008153354536226,0.010987053337647112
71503,76,-0.13009265742164355,0.35182734592522025
71505,37,0.08274367012527632,0.5242437836569259
71508,37,0.36561025276973086,0.23698687202040977
71519,19,0.8606371029743959,
71578,26,-0.45754313443893835,
71586,20,-0.25084772053631027,
71587,16,-0.14680479657474246,
71595,58,0.07198187356989887,0.8981027070973802
71600,271,-0.03970864192440252,0.14542685269564282
71605,90,-0.15856790266673543,0.546323374083423
71695,59,0.24879003534943653,0.004207467257205111
71724,11,-0.8908525488242635,
71728,9,-0.0493320559202172,
71729,14,0.0028012592489412864,0.20230161057459073
71731,12,0.0920571502924905,0.20751910259562845
71732,15,-0.5444961444559797,0.44946128387945206
71733,22,-0.2145682614789093,0.34791102677181573
71734,12,-0.10103557630012,0.48315935147712896
71735,13,0.4111262670053043,
71736,18,0.3623967138584369,0.24008444190177386
71737,15,0.28896063740917916,0.5122940815608732
71738,13,0.06868110246942012,0.014046601393376096
71745,46,0.34923393693117094,0.7348637363351946
71750,44,0.28114609409683167,0.3596674326284388
71751,24,0.20522641258226829,0.6359561807137337
71752,37,0.3273541945752125,0.6204577057847556
71757,25,0.04527979181170449,0.19425010595568548
71762,33,0.15470938855600375,0.6672052457626416
71763,29,0.01733729575163506,0.4541598568565575
71765,26,0.32382838403147307,0.4975912756201526
71768,31,0.21981758250676078,0.07589823026209777
71771,48,-0.03048580390037717,0.5975874711869078
71772,35,-0.22834139946161372,0.1633521033891458
71773,53,-0.11722673422400334,0.0013494250151202046
71776,26,0.16146762454111468,0.8981236178252259
71777,44,0.20905887605440782,0.6396427751481266
71778,44,0.08966223805937114,0.38748540012737187
71780,25,-0.2077242227564091,0.5603760009893438
71781,24,-0.1624043161896116,0.663147634764421
71785,23,0.0012125764840777882,
71786,35,0.038870733050570705,0.02016869061374985
71788,46,-0.07639527759395941,1.4565828305897597e-05
71789,22,0.2549404191755148,0.0003009239601641313
71792,32,-0.1754254252417654,0.048789191256741964
71795,21,-0.29976898735516067,0.2637391171390711
71803,115,-0.09356740893263528,0.8104445289105848
71907,30,0.3154291035313022,
71911,24,0.4176975951364777,
71913,29,0.5706482531159867,
71914,35,0.47161313734701765,0.7102433609630472
71915,11,-0.8154599108789713,
71919,234,0.05261296976084981,0.5687433399658341
71921,214,-0.05062737915353195,0.28299176418519395
71925,211,0.031727326996916806,0.2070376052997581
71926,224,0.0735754844658733,0.046929045881425054
71995,204,0.07582996045727212,0.2375092272461482
71996,202,-0.05118814591102529,0.009681382402953673
72008,146,0.027303432508523042,0.32374965134143907
72010,97,0.032711831539607675,0.3809248306875397
72011,121,-0.04084267450612953,0.4278788153064418
72014,65,0.35782782417032083,0.4303455877407609
72015,33,0.020654839635496944,0.5670001020502149
72030,71,-0.2622345256339434,0.30970467609879243
72032,54,0.21306989741938626,0.008102799665187913
72047,104,-0.05871143365210199,0.016986771514009603
72048,25,0.4948975046249672,
72049,21,0.10445476300719213,
72052,4,nan,
72054,8,0.19766815743466268,
72058,5,-0.6949065002753934,
72061,63,-0.4765165513279298,0.438697220623954
72073,53,-0.03989284458586457,0.012419082379502998
72078,29,-0.34586093180475036,0.14732316054696865
72093,76,-0.26004182348861227,0.6088880410595866
72099,58,0.025582970391612996,0.8742481471372392
72103,34,-0.06700500595358166,0.11302681917857058
72157,45,0.2126104891727635,
72158,34,0.236584816187983,
72160,35,0.18967933460325231,
72163,79,-0.07971951701495408,0.6097499918771226
72169,73,-0.09070127369547683,0.6396515398656728
72172,114,0.037014110125081295,0.41593349476206554
72174,88,-0.13378079271473298,0.24922558013909657
72184,15,0.11326605877340089,
72194,45,-0.01735123535105336,
72207,82,0.00639673615191593,0.46887052954328656
72215,38,0.03471113573923653,0.5128484963932564
72222,38,0.0566968721075908,
72223,31,0.1344107807021126,
72236,23,0.44825999696272156,
72238,17,-0.8124691331468751,
72242,47,0.17928102713274915,0.5268575224282097
72243,57,-0.0460369527443655,
72255,22,-0.362611294898417,
72362,65,0.2742954201129252,
72364,95,0.09983578581039539,
72368,35,0.06406923164402943,0.4979551022538852
72371,37,0.2246594167691894,
72373,19,-0.18714547021442723,
72374,37,0.30191661815848114,
72376,27,-0.08264385704975652,
72378,38,-0.255263784243475,
72379,29,-0.10539250258512307,
72380,35,0.022050918200103038,
72381,45,0.3649925053401494,0.6393839398767753
72385,35,0.12979936280737214,
72386,57,0.470034589004146,0.685637061366094
72414,82,-0.19736992733661363,0.7111246651231233
72415,32,0.4939800580527473,
72416,32,0.5049092467644558,
72418,17,-0.40858348800493166,
72420,96,-0.20223481471252527,0.4412878362076157
72456,46,0.1200077706964937,0.4485475617933973
72476,97,0.11378114722360541,0.425546935391112
72487,129,0.019002493855607355,0.8143666671702742
72489,58,0.18719484410854345,
72491,47,0.1706477754967653,
72494,62,0.18252982492597483,
72499,79,0.0886071751686671,0.44899159381609854
72500,55,0.3459777947028264,0.8371566203802094
72501,36,0.2263551295549034,
72507,30,-0.26602358590543074,
72509,46,-0.5188512953830632,0.33308985382329914
72512,26,-0.46503429112193756,0.5483930172244418
72513,30,-0.045450559667719916,
72514,27,0.0009288272390565808,
72517,40,-0.11779272210340694,0.7715230426414414
72518,18,0.5963730217397926,
72520,36,-0.04527523255820783,0.14361862992306798
72544,22,0.6219041353876136,
72560,45,0.08078600991702328,0.5752967210382554
72562,52,0.20523914087525733,
72563,53,-0.03556304835978154,4.272697153579189e-05
72581,43,-0.2802272824314088,
72584,44,0.3622482977423797,0.0001878771414471921
72585,36,0.40961696575062057,
72620,23,0.5083308214047221,0.6489471401200764
72630,17,0.15605562272179588,
72651,43,0.11116803742837417,
72652,15,0.3125348727985718,
72654,16,-0.5588693126591303,
72656,19,-0.6226295855843197,0.6181965210524927
72658,32,0.2013689022551591,
72659,34,-0.5861426884058154,
72660,36,-0.22423443903233983,
72662,15,0.1618023813448911,
72664,30,-0.44773447967037205,
72665,24,-0.2196155226133604,0.09013294250835084
72666,40,0.11050465038233252,0.3832779958603346
72667,31,0.03603794260707457,
72669,20,-0.6907423965717463,
72670,38,-0.3707586305408961,0.4609487029727716
72672,27,0.025417589526078543,
72675,36,-0.10199892338026945,
72678,23,-0.10158825937051252,
72679,29,-0.1258707676712047,0.56787294027865
72683,25,-0.087124172015904,
72688,22,0.2567516148088184,0.46626249743932235
72690,32,0.06813617545690047,0.5221743053806945
72691,38,0.0026104361009945303,
72692,32,-0.1908443112309057,0.38374175699423385
72693,33,-0.36667905537022444,0.6296612793062608
72696,23,-0.7849752805717717,
72699,48,-0.0856038597582503,0.48531712226310564
72701,21,-0.21758679222241703,
72704,16,0.18569874532586136,
72710,30,-0.161099689997932,0.359342174305168
72711,21,0.025781788960440425,0.728215190230066
72715,23,0.1155373841683921,0.8098388934394962
72717,32,-0.5741610641184371,
72718,34,-0.20319969005780483,0.5256737538199507
72723,34,-0.032274508776220096,
72724,22,0.18845413143720133,0.060519615225099764
72725,38,-0.10009124530430825,0.5800991230051946
72727,20,-0.36316459782262617,0.07933266669765052
72729,42,-0.39029943906903064,
72731,36,-0.008583549442263404,0.16838148365437064
72732,23,0.6401732114856216,
72733,31,-0.30469905040510126,
72736,28,-0.16209198599991048,0.6316456195644875
72737,25,-0.29666716396242304,0.12038614276009113
72739,27,-0.07711669290518709,0.626745741301566
72740,35,-0.37104644531319286,
72741,34,-0.4282084324458283,
72742,25,-0.31006138709576175,
72743,28,-0.5167556098127857,
72745,39,-0.39629435551926273,0.4737447191151084
72747,33,-0.30091792006317664,
72748,28,-0.23525724181710977,
72750,21,0.01654641655857876,
72754,24,-0.574863138930692,0.686376918847073
72756,18,-0.7392885652657558,
72758,38,-0.5291597938209847,
72759,28,-0.30339293920931515,0.2051516885576767
72760,26,0.04124593207345893,0.5437724191098996
72762,53,-0.2767357190784457,
72769,31,-0.4492330892187297,0.17098506973820535
72770,29,0.39688809059552066,0.7454785174553189
72771,17,-0.6035986930806433,
72774,25,-0.03067575177513793,
72775,27,-0.3204464738959111,0.6507177812827662
72776,33,-0.0522984733551695,
72777,25,-0.3287840537890448,
72778,34,-0.4306521692048528,0.012792733875745237
72783,31,-0.6141436000707919,
72784,31,-0.08871159054832614,0.32920565355734477
72789,22,-0.2806902752881186,
72791,24,-0.5005538681341951,
72794,34,-0.8159115197832005,
72796,39,-0.04748331873753177,0.30531597040127645
72805,32,-0.22364499505900723,0.6463229546566827
72806,23,-0.7499889908245215,
72811,30,-0.3518056137223228,0.9457950880623687
72817,16,-0.4344489631403241,
72818,22,0.31370795193213324,
72820,21,-0.5874599319540447,
72823,24,0.39176979502397924,
72827,22,0.2134468884321638,0.9108514193480792
72828,22,0.3145200368795295,
72829,23,0.22280844303217556,
72830,15,0.3439102786143934,
72832,24,0.2536731844248035,
72833,20,0.47903857989570053,0.5368407398377608
72835,38,0.689737639423068,0.6845245478948534
72838,21,0.6383194297748754,0.17707592083490217
72839,13,-0.5982856093654534,
72840,20,-0.007200363016947437,
72841,25,0.1122855533910887,
72842,24,0.6062087284996448,
72844,14,0.10913607742424214,
72845,27,-0.17086152810356003,0.5579858386555496
72846,17,-0.21486245857830646,
72850,90,0.11631481888930839,0.18783380429998378
72851,101,-0.19146207821820918,0.230489542775798
72854,41,-0.09726032727893409,0.6903062655582025
72856,69,-0.06257447099890316,0.4271761053695634
72857,60,0.1461015469208344,
72859,66,-0.2648454663221336,
72861,1,nan,
72863,1,nan,
72864,1,nan,
72866,4,-0.633495053297113,
72881,27,0.47298658356336853,0.5040726726097724
72987,17,-0.14423639719347453,
73003,192,-0.0003847662351067636,0.17380718767157138
73007,33,-0.0807935336279915,0.0017767400412490692
73014,57,-0.03306011030987482,0.0355750188850021
73015,75,-0.13007617575339225,0.3489254747757741
73017,32,-0.09099843332072376,0.5384729525294114
73021,23,-0.00912849575624048,
73023,55,0.2153473069416742,
73051,14,0.7628651957479728,
73052,4,-0.9775409517877587,
73142,40,0.13581997913264107,0.6128728853577796
73193,50,0.0728839332143249,0.6698130881924415
73194,46,-0.26401865194011204,0.01151616312258719
73202,40,-0.04297342361233265,0.01200806014654969
73204,13,-0.25494774026092404,
73207,32,-0.343135454355856,0.3999697758564525
73222,88,-0.2084097122312171,
73223,88,-0.23982552066962373,
73224,91,-0.054167402998923614,
73225,85,-0.13695437711101943,
73232,29,-0.2644309521234358,0.71568223875797
73236,41,0.39857846740013614,0.8077821015402594
73238,73,-0.3422570973978012,0.19963427971900946
73241,54,-0.34941045182654323,0.825489871089434
73244,68,0.2337575002695508,0.16746245698232115
73245,32,-0.2920498528119916,0.4809075484895566
73248,27,-0.006786596998726355,0.43391099009005163
73250,82,-0.015449352043203777,0.22149766304637483
73251,75,-0.15062557754790507,0.14978949710383352
73253,68,0.1774311746969807,0.6850925247576289
73256,39,0.2959648053351922,0.7893831190275464
73257,51,0.24513488468489195,0.6082881740985899
73259,51,-0.14799761944900658,0.8039786458606886
73270,46,-0.05784079924850327,0.7360490238565524
73272,51,-0.05973744933195415,
73273,54,0.22109864606769805,0.3496011221169668
73277,16,-0.26302966377470155,
73279,52,0.07380160656172048,0.8310235983225236
73292,89,0.02358625083574208,0.23237785611148443
73320,79,0.2302777247608223,0.6739128828044563
73692,43,-0.346193075186158,
73693,42,0.1644878225131073,
73694,93,0.17609847636504686,0.18257730688896467
73695,38,-0.07923959031576766,
73754,117,-0.07757215919978931,0.02974068688996591
73757,37,-0.4623099623994053,
73758,16,-0.7063547429467046,
73759,40,-0.07336457518970674,0.35634167418751117
73761,26,0.44042054075365006,
73762,5,0.28605350159327503,
73769,66,-0.01847668874596206,0.7555454219609435
73770,11,-0.4029976311120853,
73771,26,0.25754544027140375,0.4092413709167309
73773,32,-0.14332293362610538,0.4644039893821271
73781,36,-0.2785011145610292,
73784,67,0.12497967924384029,0.24355808399714202
73786,8,-0.7106309537866459,
73810,70,-0.0037682525577328444,0.5487870107125079
73811,47,0.0855614758047118,0.662947071286351
73813,49,0.17747583603451456,0.5765391213265636
73815,125,0.0453413994792203,0.500599547371003
73819,109,-0.0987579192243382,0.8612409206795301
73826,33,0.37368215945202454,0.5588088977826302
73828,57,-0.10605078242078186,0.4488810257685002
73829,51,0.0507201333135713,0.1311118686632364
73831,52,-0.41031368408984675,0.49561235840534856
73833,68,-0.360197017066125,0.11288499680464255
73834,97,0.00503080093436776,0.48385324821348374
73845,64,-0.031319544789631025,0.09907559914475138
73856,56,-0.04371564674290361,0.6502794258938392
73861,65,0.1702795929496706,0.35074209567360065
73865,62,-0.18387107919929374,0.3049549543179034
73866,46,0.0698239238764808,0.729239637914225
73868,62,0.21011053116311437,0.5870948422414344
73876,95,-0.2169568419559544,0.2978957784834552
73881,49,0.11998926558493953,0.0639867029645724
73882,68,-0.06490282175462374,0.13771966755059403
73889,96,0.021755703880688954,0.28618608105270943
73890,50,0.3751359497404565,0.23386270323020064
73891,68,-0.060185228542446664,0.05662414719508648
73893,64,0.14947278500579353,0.045765035146996036
73896,58,0.27320123085702125,0.3016277112900381
73906,31,0.21409186147490722,0.09069496809557769
73911,52,0.05379158171327025,0.35365390166202454
73912,36,0.19371143952258515,0.6331620310903647
73914,68,-0.02074580844281341,0.39026269726444107
73916,37,-0.009563118257582498,0.653693805041599
73919,29,-0.012221711300691699,0.023127429106938692
73920,33,-0.2426214214362076,0.15892382709383845
73921,35,0.2887442008536165,0.6400149131185728
73922,40,0.07616950754015994,0.38671757965803966
73926,48,-0.17591271959845883,0.09916919636480367
73927,21,0.3851267109666436,0.3757286245709718
73928,43,0.005697381866120813,0.49883584153681393
73931,49,-0.11307551041385104,0.0822214340040538
73934,29,0.22767682069444176,0.5197119634318749
73936,58,0.2825890205548818,0.09787849630692307
73940,36,-0.13122692114176038,0.6345353777069649
73942,29,0.14899726981229366,0.019809172584004945
73945,29,0.11929311788284312,0.6567316699503398
73947,41,-0.2609134469888925,0.36807608163346195
73948,30,-0.4834825847782594,0.524173021107722
73949,51,-0.024884569563522647,0.25390258777023844
73950,34,0.08522799065562338,0.31024277291714375
73951,28,-0.022612226344446602,0.006140444010030347
73953,28,-0.13853886553816175,0.758123332145306
73954,30,-0.06323264027694447,0.3081791378920113
73957,29,0.16141549262725177,0.6533587118630868
73959,30,-0.11523090424311998,0.6458656090396813
73960,43,-0.18485428490171651,0.10571715794263452
73962,39,-0.10344787340169075,0.28248826043891384
73969,42,0.22146214026310837,0.06244061235043899
73970,28,-0.058719141621599705,0.6855702062612801
73973,26,-0.1282030337402273,
73981,12,0.2957118441013447,
73982,21,-0.33303907833749796,
73990,35,0.04732362363314741,0.21508988646578162
73997,44,-0.14684812554770776,0.13230807092507232
73999,61,0.09915388746041037,0.6180853687189398
74001,35,-0.0016930083387916317,0.2820562283753943
74002,38,-0.3651251383698395,0.21983961550944206
74006,32,-0.25865865095896146,0.19699167020267727
74008,41,0.18968512554235784,0.2573133476791723
74010,29,-0.09210045118371533,0.18608222827563417
74012,42,-0.07710014756836464,0.3289670674537586
74013,34,0.12765829283995223,0.8663710058957727
74014,38,0.01742595697406745,0.7536451371007513
74015,33,-0.14211898773806372,0.30503324862239484
