implicature_load,p_Backchannel,p_Clarification,p_Silence/Abandonment,p_Substantive
11.69100297683399,0.14072541681176287,0.3381094451038712,0.29676610615027965,0.22439903193408628
11.793047250965266,0.13933857208451425,0.3396902547434031,0.29727295090411837,0.22369822226796424
11.89509152509654,0.13796206804721217,0.3412702264505393,0.2977734812044354,0.22299422429781302
11.997135799227813,0.13659588324541283,0.34284931672125035,0.2982676942441707,0.22228710578916613
12.099180073359088,0.13523999528561353,0.3444274824917041,0.2987555878869654,0.2215769343357171
12.201224347490362,0.1338943808504687,0.3460046811406342,0.29923716066091743,0.2208637773479796
12.303268621621635,0.13255901571406273,0.34758087049155717,0.29971241175223673,0.22014770204214354
12.40531289575291,0.1312338747572328,0.34915600881483644,0.30018134099880267,0.21942877542912806
12.507357169884184,0.12991893198293555,0.35073005482959974,0.3006439488836302,0.21870706430383463
12.609401444015457,0.1286141605316491,0.35230296770550645,0.30110023652824564,0.21798263523459885
12.71144571814673,0.12731953269680601,0.3538747070643712,0.30155020568597857,0.2172555545528442
12.813489992278006,0.1260350199402488,0.3554452329816415,0.3019938587351721,0.21652588834293757
12.91553426640928,0.12476059290770276,0.35701450598773365,0.30243119867231605,0.2157937024322476
13.017578540540553,0.1234962214442587,0.3585824870692282,0.30286222910510674,0.21505906238140635
13.119622814671828,0.12224187460986066,0.3601491376699262,0.30328695424543745,0.21432203347477558
13.221667088803102,0.1209975206947916,0.36171441969176876,0.30370537890232235,0.21358268071111716
13.323711362934375,0.11976312723515083,0.3632782954956216,0.30411750847475905,0.21284106879446857
13.42575563706565,0.11853866102831849,0.36484072790192623,0.30452334894453204,0.21209726212522334
13.527799911196924,0.11732408814840015,0.36640168019122066,0.3049229068689618,0.21135132479141733
13.629844185328198,0.11611937396164651,0.3679611161045309,0.30531618937360294,0.2106033205602197
13.731888459459473,0.11492448314184237,0.36951899984363495,0.3057032041448936,0.2098533128696292
13.833932733590746,0.11373937968565978,0.37107529607120227,0.30608395942276195,0.20910136482037603
13.93597700772202,0.1125640269279699,0.3726299699108108,0.3064584639931915,0.20834753916802773
14.038021281853293,0.11139838755710837,0.37418298694684254,0.3068267271807491,0.20759189831530006
14.140065555984568,0.11024242363008918,0.3757343132242604,0.3071887588410794,0.2068345043045709
14.242109830115842,0.10909609658776243,0.3772839152482699,0.3075445693533687,0.206075418810599
14.344154104247115,0.10795936726991064,0.37883175998386465,0.3078941696127814,0.20531470313344333
14.44619837837839,0.10683219593027946,0.38037781485526173,0.3082375710228726,0.2045524181915863
14.548242652509664,0.10571454225153801,0.3819220477452251,0.30857478548798,0.20378862451525678
14.650286926640938,0.10460636536016443,0.38346442699428357,0.3089058254055983,0.2030233822399538
14.752331200772213,0.10350762384125241,0.38500492139984066,0.30923070365873795,0.202256751100169
14.854375474903486,0.10241827575323463,0.3865435002151836,0.3095494336082739,0.20148879042330797
14.95641974903476,0.10133827864251863,0.3880801331483896,0.30986202908528443,0.20071955912380718
15.058464023166035,0.10026758955803217,0.38961479036113444,0.3101685043833851,0.19994911569744828
15.160508297297309,0.09920616506567301,0.3911474424674029,0.31046887425105907,0.199177518215865
15.262552571428582,0.0981539612626605,0.39267806053210674,0.3107631538839882,0.19840482432124454
15.364596845559857,0.097110933791785,0.3942066160696093,0.31105135891738606,0.19763109122121972
15.46664111969113,0.09607703785555151,0.39573308104216004,0.3113335054183372,0.19685637568395128
15.568685393822404,0.0950522282302149,0.39725742785824253,0.31160960987814335,0.19608073403339923
15.67072966795368,0.09403645927970264,0.39877962937083594,0.31187968920468134,0.19530422214478027
15.772773942084953,0.09302968496942289,0.4002996588755932,0.31214376071477257,0.19452689544021126
15.874818216216227,0.09203185887995442,0.40181749010893975,0.3124018421265703,0.1937488088845357
15.9768624903475,0.09104293422061557,0.40333309724609095,0.3126539515519619,0.1929700169813316
16.078906764478774,0.09006286384291005,0.4048464548989951,0.3129001074889945,0.19219057376910043
16.18095103861005,0.08909160025384621,0.406357538114201,0.3131403288143203,0.19141053281763254
16.282995312741324,0.08812909562912834,0.4078663223706529,0.3133746347756689,0.19062994722454984
16.385039586872598,0.08717530182621644,0.40937278357741663,0.3136030449843451,0.18984886961202185
16.48708386100387,0.08623017039725327,0.4108768980713362,0.3138255794077563,0.1890673521236542
16.589128135135145,0.0852936526018559,0.4123786426146261,0.31404225836197097,0.18828544642154696
16.691172409266418,0.08436569941977022,0.41387799439239875,0.31425310250430993,0.18750320368352127
16.79321668339769,0.08344626156338594,0.41537493101013045,0.31445813282597246,0.1867206746005111
16.89526095752897,0.08253528949011084,0.4168694304910695,0.31465737064470006,0.18593790937411958
16.997305231660242,0.0816327334146023,0.4183614712735838,0.3148508375974776,0.18515495771433615
17.099349505791515,0.08073854332085424,0.41985103220845627,0.31503855563327626,0.18437186883741327
17.20139377992279,0.07985266897413877,0.4213380925561246,0.31522054700583685,0.18358869146389997
17.303438054054062,0.07897505993280021,0.42282263198387077,0.3153968342664986,0.18280547381683046
17.405482328185336,0.07810566555990106,0.42430463056296136,0.3155674402570723,0.18202226362006527
17.507526602316613,0.07724443503471805,0.4257840687657395,0.3157323881027604,0.18123910809678215
17.609570876447886,0.0763913173640875,0.427260927462672,0.31589170120512533,0.18045605396811523
17.71161515057916,0.07554626139359889,0.42873518791935344,0.31604540323510805,0.1796731474519396
17.813659424710433,0.07470921581863606,0.4302068317934676,0.31619351812609714,0.17889043426179918
17.915703698841707,0.07388012919526453,0.43167584113170987,0.3163360700670505,0.17810795960597509
18.01774797297298,0.07305894995096489,0.43314219836667145,0.3164730834956708,0.17732576818669288
18.119792247104257,0.07224562639521115,0.4346058863136877,0.31660458309163586,0.17654390419946533
18.22183652123553,0.07144010672989402,0.4360668881676519,0.3167305937698846,0.1757624113325696
18.323880795366804,0.07064233905958787,0.43752518749979685,0.3168511406739607,0.17498133276665456
18.425925069498078,0.0698522714016617,0.43898076825444593,0.31696624916941435,0.17420071117447813
18.52796934362935,0.06906985169623343,0.4404336147457339,0.3170759448372625,0.17342058872077015
18.630013617760625,0.06829502781596752,0.4418837116543022,0.3171802534675104,0.17264100706221994
18.7320578918919,0.06752774757571522,0.4433310440239671,0.317279201052733,0.17186200734758456
18.834102166023175,0.06676795874199833,0.44477559725836474,0.31737281378171955,0.17108363021791748
18.93614644015445,0.06601560904233524,0.44621735711757265,0.3174611180331793,0.17030591580691284
