episode_id,category,turn_b_idx,representation,umap_x,umap_y
2020_06_28_Sermon,religion,781,Claim Only,-2.63748836517334,8.404629707336426
2020_06_28_Sermon,religion,781,Assumption Context,-2.927549123764038,8.177534103393555
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,2,Claim Only,-1.7872425317764282,13.226774215698242
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,2,Assumption Context,-1.9545228481292725,13.116861343383789
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,24,Claim Only,-0.7519104480743408,10.416023254394531
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,24,Assumption Context,-0.6894365549087524,10.279433250427246
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,53,Claim Only,-1.7014110088348389,13.798254013061523
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,53,Assumption Context,-1.882358431816101,14.085288047790527
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,79,Claim Only,-2.065837860107422,13.168451309204102
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,79,Assumption Context,-2.082986354827881,13.038350105285645
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,110,Claim Only,-2.033264636993408,13.727027893066406
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,110,Assumption Context,-1.8668031692504883,13.668166160583496
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,130,Claim Only,-1.9612431526184082,10.686661720275879
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,130,Assumption Context,-2.089007616043091,12.94383430480957
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,158,Claim Only,-1.0150973796844482,11.115351676940918
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,158,Assumption Context,-1.341293454170227,11.024809837341309
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,182,Claim Only,-1.5402748584747314,12.937695503234863
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,182,Assumption Context,-1.7558547258377075,12.893733978271484
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,198,Claim Only,-1.4370224475860596,12.833212852478027
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,198,Assumption Context,-1.4283462762832642,12.841423988342285
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,235,Claim Only,-2.2101550102233887,10.79710865020752
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,235,Assumption Context,-1.426039457321167,10.638134002685547
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,253,Claim Only,-1.2662286758422852,12.538050651550293
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,253,Assumption Context,-1.3899041414260864,12.48068618774414
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,285,Claim Only,-1.7962512969970703,12.385906219482422
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,285,Assumption Context,-1.874018669128418,12.646780014038086
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,324,Claim Only,-0.8015929460525513,11.209542274475098
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,324,Assumption Context,-0.05367721617221832,11.472383499145508
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,353,Claim Only,-1.1353415250778198,13.916051864624023
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,353,Assumption Context,-1.3710325956344604,14.222136497497559
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,377,Claim Only,-1.8087865114212036,12.518881797790527
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,377,Assumption Context,-2.0756919384002686,12.651744842529297
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,434,Claim Only,-1.6582190990447998,13.850317001342773
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,434,Assumption Context,-1.7268892526626587,13.913434982299805
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,474,Claim Only,-1.0507056713104248,12.735992431640625
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,474,Assumption Context,-1.2983248233795166,12.519902229309082
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,517,Claim Only,-1.7216273546218872,12.292488098144531
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,517,Assumption Context,-1.8051378726959229,12.257423400878906
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,549,Claim Only,-0.6777209639549255,9.018028259277344
Joukus_Jumala_Viisil_-_Prospering_God_s_Way_2,religion,549,Assumption Context,-0.8051884770393372,8.940085411071777
