implicature_load,duration_sec_control_value,p_Backchannel,p_Clarification,p_Silence/Abandonment,p_Substantive,p_Backchannel_ci95_low,p_Clarification_ci95_low,p_Silence/Abandonment_ci95_low,p_Substantive_ci95_low,p_Backchannel_ci95_high,p_Clarification_ci95_high,p_Silence/Abandonment_ci95_high,p_Substantive_ci95_high
0.0033333333333333,27.18,0.0796951051284996,0.1717038883865436,0.1255868858077458,0.6230141206772097,0.0768193644239025,0.16941969822556083,0.12402014079429986,0.620333310169566,0.08264760810266412,0.17381353845543715,0.12722219455729378,0.6256183786645646
1.3645922779922792,27.18,0.0785729671026032,0.1724772966937507,0.1260405439996792,0.6229091922039671,0.07579811510411832,0.1702197567995894,0.12447681449775859,0.6202852331104309,0.08143212794870251,0.17455088902990523,0.12763459941747698,0.6254614114021461
2.725851222651225,27.18,0.0774650274774739,0.1732505584281033,0.1264931901635706,0.622791223930853,0.07477077355505102,0.17104971955714676,0.1249331097240482,0.6202316758082134,0.08020681832697917,0.17529941099709992,0.12808224978515098,0.6252997324131123
4.08711016731017,27.18,0.0763711472426743,0.1740236757471829,0.1269448274054095,0.6226603496047322,0.07374346009295095,0.17183705275636954,0.12540542230710278,0.6201643066859401,0.07898689169550377,0.1760561754206847,0.128518249445476,0.625126711784527
5.448369111969116,27.18,0.0752911876645742,0.1747966509548223,0.1273954589302797,0.6225167024503249,0.07276532573572758,0.172621269397698,0.12588647610554632,0.6200845268731225,0.07779810028200479,0.1768115347181326,0.1289478532807904,0.6249428949215355
6.809628056628062,27.18,0.0742250103197406,0.1755694864957647,0.1278450880380114,0.6223604151464838,0.07179411893827582,0.17344116226544157,0.12632817611970298,0.6200079962582952,0.07661383995302656,0.17756653940379594,0.1293770098042583,0.6247424572591843
8.170887001287008,27.18,0.0731724771272863,0.1763421849503969,0.1282937181189096,0.6221916198034076,0.07086169013755299,0.17422109287866686,0.12680935220005116,0.6198912910223559,0.07544422300390645,0.17832221593215866,0.12982547470526484,0.6245266221513794
9.532145945945954,27.18,0.0721334503801862,0.1771147490295499,0.1287413526495555,0.6220104479407083,0.06991796707655545,0.17503020347047887,0.1272714934526944,0.6197640556117077,0.07430161334962641,0.1790709803482524,0.13027350459612713,0.6242825957072559
10.8934048906049,27.18,0.0711077927755772,0.1778871815693821,0.1291879951886795,0.62181703046636,0.0689906628649685,0.1758149308706791,0.12772623248759396,0.6196078248874763,0.07319206401739758,0.17981323866650284,0.13067839325036495,0.624039175811764
12.254663835263846,27.18,0.0700953674440573,0.178659485526321,0.1296336493731156,0.6216114976565061,0.06806416413176011,0.17659547733920128,0.12817839812722914,0.6194231343210201,0.07211004188271188,0.1805572640832732,0.13110326699917396,0.6237653374028963
13.615922779922792,27.18,0.0690960379779958,0.1794316639720955,0.130078318913822,0.6213939791360876,0.06714812196768187,0.17737159589744395,0.12862626094022545,0.6192339880659609,0.07105011481732146,0.1813105281312534,0.1315159024559335,0.623497411386512
14.977181724581738,27.18,0.0681096684588716,0.1802037200888337,0.1305220075919819,0.6211646038603132,0.06622397234842857,0.1781666406617704,0.12907320008118064,0.6190708932359655,0.06998414740470155,0.18208439340874638,0.13195361816123083,0.6231956645877453
16.338440669240683,27.18,0.067136123483655,0.1809756571642367,0.1309647192551757,0.6209235000969328,0.0652879937836806,0.1789582533690472,0.12953395978911136,0.6188312584529597,0.06893248408148904,0.18285000050078534,0.13237477683215473,0.6229263815408814
17.69969961389963,27.18,0.0661752681902458,0.1817474785868314,0.1314064578136302,0.6206707954092927,0.06442124133377725,0.17974238215326924,0.12997371460521087,0.618626785509055,0.0679096998754308,0.18360396372362375,0.13280517553668544,0.6226526749552815
19.06095855855857,27.18,0.0652269682819862,0.1825191878412994,0.1318472272365396,0.6204066166401759,0.06355763167395279,0.18052506500767035,0.13040332393456908,0.6183948072436989,0.06691211675645042,0.18435164253007508,0.1332462557684178,0.622383595958088
20.42221750321752,27.18,0.0642910900512626,0.1832907885038795,0.1322870315484625,0.6201310898963958,0.06268035739688155,0.1813121099008179,0.13086303348690032,0.6181179364348639,0.06591769599580817,0.18511135985500343,0.13369339229508942,0.622083768781889
21.783476447876467,27.18,0.0633675004022117,0.1840622842378488,0.1327258748257911,0.6198443405341492,0.061796406175340594,0.18212501997813452,0.13129622454516607,0.6178615956305444,0.06493091165180809,0.1858578431580398,0.13410893917640837,0.6217663710599628
23.144735392535413,27.18,0.062456066872547,0.1848336787890834,0.1331637611932954,0.6195464931450758,0.06094341659971016,0.18292704038951768,0.131745680139853,0.617601110674965,0.06397303930737357,0.18661827620264232,0.13454342074054143,0.6214241960469682
24.50599433719436,27.18,0.0615566576545232,0.1856049759816896,0.1336006948207397,0.6192376715430474,0.060072871567022845,0.18371938623855844,0.1321859630411854,0.6173149811802472,0.06303280331970952,0.18739147243209628,0.13498335334617392,0.6210609850250897
25.867253281853305,27.18,0.0606691416150523,0.1863761797137208,0.1340366799195724,0.6189179987516544,0.05920717266168198,0.18450081619532263,0.13262723536821436,0.6170173727907039,0.06209607512180638,0.1881583112522887,0.1354210147656429,0.6207196161948227
27.22851222651225,27.18,0.0597933883149884,0.1871472939529643,0.1344717207396877,0.6185875969923598,0.05837266847498843,0.1852798051494334,0.13305057668631434,0.6166917322862376,0.06117066221581517,0.1889280847614156,0.1358578693549191,0.6203579057319607
28.5897711711712,27.18,0.058929268027596,0.1879183227328073,0.1349058215662603,0.6182465876733354,0.05757577895119638,0.18605791053603865,0.1334870806225136,0.6163535096529658,0.06026302481706772,0.18968299442661282,0.13629589986694707,0.6200241120281325
29.951030115830143,27.18,0.0580766517562225,0.1886892701481831,0.1353389867166506,0.6178950913789436,0.056788760199882375,0.18683972592564732,0.13391553479320548,0.61603444963189,0.05936906099134107,0.1904402242245095,0.13673102229782919,0.6196734642421563
31.31228906048909,27.18,0.0572354112511836,0.1894601403515884,0.1357712205373811,0.6175332278598459,0.05595300542845967,0.18761939713835737,0.13435191533863927,0.615700622946387,0.058501717890816464,0.19122370416236065,0.13715877162123838,0.6192647750804472
32.67354800514803,27.18,0.0564054190258843,0.1902309375491818,0.1362025274011835,0.6171611160237495,0.05514278243692656,0.18839949668472117,0.13477863582754848,0.6153304920738583,0.0576668401386096,0.19198987602969214,0.13759565629417728,0.6189062267124188
34.03480694980698,27.18,0.0555865483721869,0.1910016659969562,0.136632911704117,0.6167788739267404,0.054338697438542076,0.18918765112428867,0.1352012517305931,0.614939464468586,0.05682470280350045,0.19275604396497778,0.13802993325783858,0.6184991187224971
35.39606589446592,27.18,0.0547786733750462,0.1917723299969873,0.1370623778627512,0.6163866187652163,0.053559425400092855,0.18997017059194596,0.13564145263644628,0.614555026365022,0.055992281157341645,0.1935276161872202,0.13846460349590042,0.6181045776165432
36.75732483912487,27.18,0.0539816689264234,0.1925429338937578,0.1374909303114242,0.6159844668683943,0.052782845724804406,0.1907459805052833,0.1360774098113773,0.6141578416256636,0.05515368102478642,0.1943016685864463,0.13887861161976509,0.6177123114534531
38.11858378378381,27.18,0.0531954107384976,0.1933134820705587,0.1379185734995641,0.6155725336913797,0.051999616887259424,0.19151624049566607,0.13647199363454385,0.6137370637875542,0.05434926078153296,0.19509752396718671,0.13929429490993045,0.6173177836567626
39.47984272844276,27.18,0.0524197753561897,0.1940839789459621,0.1383453118890772,0.6151509338087705,0.051225859872651325,0.1922772260206815,0.13690294005845405,0.6133105385924116,0.05356075546078521,0.19588840858781603,0.13971965007691625,0.6169183441362072
40.8411016731017,27.18,0.0516546401690145,0.1948544289703685,0.1387711499518078,0.6147197809088099,0.0504597006753076,0.19301967982978527,0.13733307977680265,0.6128748905336792,0.05280796790635961,0.19667441115210926,0.14016697238248166,0.6164897549588308
42.202360617760654,27.18,0.0508998834222766,0.1956248366226333,0.1391960921670565,0.614279187788034,0.04970851928582271,0.19376161753831855,0.137750929413051,0.6124340007328615,0.052059682756048144,0.19746806655331972,0.1406141209141692,0.6160657106481807
43.5636195624196,27.18,0.0501553842276245,0.1963952064067568,0.1396201430191723,0.6138292663464461,0.0489681219857393,0.19451125815068104,0.13815842289137376,0.6119801214694238,0.05129372159328849,0.19824516202801032,0.1410519367089952,0.6156325155508584
44.92487850707854,27.18,0.0494210225729804,0.1971655428486572,0.1400433069952,0.613370127583162,0.04823686315935341,0.19527754099080422,0.1385716326215553,0.6115041938254245,0.050564463218320276,0.19902190962239913,0.14148099879539053,0.6152162289472086
46.28613745173749,27.18,0.0486966793318588,0.1979358504930085,0.1404655885825977,0.6129018815925347,0.04749484132933039,0.19603002882579318,0.13898064137804217,0.6110211518076614,0.049835490903933945,0.19981860323203693,0.1419299530306668,0.6147896900067034
47.64739639639643,27.18,0.0479822362720909,0.1987061339001522,0.1408869922670142,0.6124246375607421,0.046763667761209396,0.19678234190737667,0.1393911186009621,0.6105522820706286,0.049126009253057164,0.20060546678090121,0.14237912346669138,0.6143523996793475
49.00865534105538,27.18,0.0472775760639665,0.199476397643081,0.1413075225301288,0.6119385037628235,0.0460481807264054,0.19752981301268543,0.13979525977829332,0.6100781508869427,0.04843593216913787,0.20139432862679657,0.1428316265518149,0.6139086200484073
50.36991428571432,27.18,0.0465825822878127,0.2002466463044886,0.1417271838475531,0.6114435875601454,0.04535782419332885,0.19828676321562227,0.14020154553489447,0.6095616113460988,0.047742197851129965,0.20217910005216636,0.14327933358322276,0.6134399134588765
51.73117323037327,27.18,0.0458971394410198,0.2010168844738975,0.1421459806867911,0.6109399953982919,0.044657605501275247,0.19901075649133837,0.14059819426009063,0.6090407281636234,0.047082423154928964,0.20296583108609068,0.14372050618900176,0.6129375669385397
53.092432175032215,27.18,0.0452211329445315,0.2017871167448429,0.1425639175052599,0.610427832805366,0.04395724571930427,0.19974859887746113,0.14101044516365274,0.6085089821732894,0.04641477650188625,0.20376706990319904,0.14415337384309823,0.6124496895510082
54.453691119691165,27.18,0.0445544491488129,0.2025573477121362,0.1429809987483697,0.60990720439068,0.043281282306204115,0.20048387748389085,0.14141727146409952,0.6079605378068713,0.045740107473244584,0.20458837579077946,0.14456224351959646,0.6119499117086773
55.81495006435011,27.18,0.0438969753393088,0.2033275819691896,0.1433972288476617,0.6093782138438391,0.04261533740907395,0.20122888065090822,0.14182265902863694,0.6074079405250078,0.04508177283525013,0.20537988615881958,0.14500216926819048,0.61144719319713
57.17620900900906,27.18,0.0432485997414095,0.2040978241054088,0.1438126122189989,0.6088409639341823,0.041960398192760914,0.20196582215587022,0.14222800555697682,0.6068471614607056,0.04443258937966762,0.2061783408525344,0.14543529442107872,0.6109543904579491
58.537467953668,27.18,0.0426092115249341,0.2048680787036503,0.14422715326082,0.6082955565105956,0.04130949052405349,0.20270808455160527,0.14262841137847634,0.6062775080459166,0.043810752649328655,0.2069747354845393,0.14585382114778217,0.6104400864456303
59.89872689832695,27.18,0.0419787008081482,0.205638350337747,0.1446408563524403,0.6077420925016642,0.04067114206537117,0.20344754184708244,0.1430238699342637,0.6056947702040094,0.04320806345113027,0.20775448309656,0.14630498243162118,0.6099152307358294
61.25998584298589,27.18,0.0413569586613265,0.2064086435700934,0.1450537258524141,0.6071806719161658,0.040016527082424314,0.20419654630481243,0.14341924480697402,0.6051165293311931,0.04259746640557149,0.20853837560129798,0.14675754819541567,0.6093838377210227
62.62124478764484,27.18,0.0407438771098754,0.2071789629492957,0.1454657660969457,0.6066113938438825,0.03939179218504385,0.20495200890372986,0.14381744369530614,0.6045240446907076,0.0419889687457228,0.20934463424181726,0.14720948343143145,0.6088609983793607
63.98250373230378,27.18,0.0401393491370271,0.2079493130078884,0.145876981398355,0.60603435645673,0.03877144395122089,0.2057185627186671,0.14421562877640226,0.6039107104869197,0.041397107086752184,0.2101586702218448,0.14763079348306093,0.6082937710317312
65.34376267696273,27.18,0.0395432686861192,0.2087196982601054,0.1462873760435941,0.6054496570101818,0.038166677110772144,0.20643892920295143,0.14461103079529466,0.6032672018082047,0.040817128343630125,0.21098161169204793,0.14808269596286658,0.6077187222312894
66.70502162162167,27.18,0.0389555306624715,0.2094901231997162,0.1466969542928139,0.6048573918449972,0.037570815499100504,0.207174831277776,0.14497636389854002,0.6026491399885431,0.040250805190211125,0.2117946110951388,0.14852310977851987,0.6071443525352078
68.06628056628062,27.18,0.0383760309348718,0.2102605922979254,0.147105720377983,0.6042576563892201,0.03697844033164297,0.20789936296275704,0.14536261318552704,0.6020300767077695,0.0396941161097128,0.21260645726294292,0.14895502501123623,0.6065641517836079
69.42753951093957,27.18,0.0378046663366847,0.2110311100013208,0.1475136785015528,0.603650545160441,0.03638289509702649,0.20865088591803907,0.1457482686299928,0.6014045459466635,0.0391639032923446,0.2133863648074709,0.14938261773817776,0.6060027317455231
70.78879845559851,27.18,0.0372413346665932,0.2118016807298925,0.1479208328351705,0.6030361517683444,0.03579277777771143,0.2094127405875859,0.1461301218102898,0.6007714319721394,0.03860933617142434,0.21418723395513242,0.14981266173281163,0.6054232624791551
72.15005740025745,27.18,0.0366859346889856,0.2125723088750994,0.1483271875184436,0.6024145689174714,0.03521069327937838,0.2101405191679901,0.14651090931852506,0.6000929754612806,0.03806690692199176,0.2150088616546979,0.15024580992099132,0.60484703810153
73.51131634491641,27.18,0.0361383661339997,0.2133429987979968,0.1487327466577456,0.601785888410258,0.03465445160993723,0.21086848222337468,0.14688451629831178,0.599401457072512,0.03752301172974454,0.21582309824271734,0.15066199628234234,0.6042632671973204
74.87257528957535,27.18,0.0355985296972349,0.2141137548274212,0.1491375143250688,0.6011502011502757,0.03410107351334703,0.2116131801783255,0.1472540134135402,0.5987060887115254,0.036992660358013976,0.21662204442252186,0.15106829772630037,0.6036719102198791
76.2338342342343,27.18,0.0350663270391427,0.2148845812582239,0.1495414945569229,0.6005075971457091,0.03355566567943327,0.21232035196866825,0.14763020417542988,0.5980259397876407,0.036462297451299815,0.2174240281246905,0.15148199537918122,0.6030722708161573
77.59509317889324,27.18,0.0345416607841082,0.2156554823495666,0.1499446913532781,0.599858165513046,0.0330195996088557,0.21305519114249744,0.1480011700307365,0.5973502905171912,0.035960900510704386,0.2182508027746822,0.15192871935080818,0.6024546748380745
78.9563521235522,27.18,0.0340244345192313,0.2164264623232615,0.1503471086765466,0.5992019944809605,0.03247739160573068,0.2137726189648067,0.14836719378989385,0.5966544341855834,0.035464849511807006,0.2190575303124659,0.1523748285547134,0.6018268580092825
80.31761106821114,27.18,0.0335145527928196,0.2171975253621711,0.1507487504506107,0.5985391713943994,0.03195241647291709,0.21449586179441785,0.14875087016822522,0.5959428629920503,0.03496119002759992,0.2198798152477989,0.15281025439740106,0.6011953385669739
81.67887001287008,27.18,0.0330119211126011,0.2179686756086548,0.1511496205598897,0.5978697827188542,0.03143930690659153,0.21523110858137237,0.14912992872812703,0.5952445256687988,0.03446283729402677,0.22069244773439578,0.15325702776528058,0.6005848239146807
83.04012895752902,27.18,0.0325164459436697,0.2187399171630663,0.1515497228484497,0.5971939140448144,0.030936142588352377,0.21596943066298496,0.14950165410013114,0.5945448527236464,0.03397119356422655,0.2215274018596279,0.15371089756238762,0.5999357168087066
84.40138790218798,27.18,0.0320280347061702,0.2195112540823043,0.1519490611191482,0.5965116500923762,0.030428032587168082,0.21669670770114785,0.1498489358940587,0.5938392365176108,0.0334920550731643,0.222351526320979,0.15415525621625226,0.599280095201823
85.76264684684692,27.18,0.0315465957727345,0.2202826903784064,0.1523476391328224,0.5958230747160375,0.029935013038921442,0.21740901223050402,0.15020596142313258,0.5931154978539195,0.03301599988037158,0.2231653370685483,0.15458529186433598,0.5986304171276082
87.12390579150586,27.18,0.0310720384656776,0.2210542300171947,0.1527454606075122,0.5951282709096154,0.029452393567188567,0.2181219610972103,0.15057198800375424,0.5923682469847741,0.032557319154852,0.22397988330079038,0.15498841557333376,0.597971978843534
88.4851647361648,27.18,0.0306042730539618,0.2218258769169684,0.1531425292177224,0.5944273208113464,0.028969529070109364,0.21883521090890945,0.15093473892882234,0.5916144125731289,0.0321001037220374,0.22477922661455546,0.15539066554831674,0.5972752738380784
89.84642368082375,27.18,0.0301432107499402,0.2225976349472414,0.1535388485937183,0.5937203057091,0.02849871420866058,0.21954839765458237,0.1512854795847426,0.5908551449805741,0.03164857734014291,0.22558739689708737,0.15582436455495188,0.5965943083628082
91.2076826254827,27.18,0.0296887637058853,0.2233695079275234,0.1539344223208604,0.5930073060457317,0.028035445476237108,0.2202614452127016,0.1516673831931651,0.5901302483727181,0.03120542392527512,0.22640040324004035,0.15624241488618645,0.5958956530726134
92.56894157014165,27.18,0.0292408450103138,0.2241414996261498,0.1543292539389696,0.5922884014245672,0.027576003257135447,0.2209841270598128,0.15204184246286537,0.5893873944884549,0.03077663509987624,0.2272300503482364,0.15669729925905498,0.595214576048054
93.9302005148006,27.18,0.0287993686841153,0.2249136137591527,0.154723346941733,0.5915636706149989,0.027129647341514275,0.22171904708856122,0.15239628350341142,0.5886129149196421,0.03034353084849686,0.22804345694087796,0.1571266751029494,0.5945184097545483
95.29145945945952,27.18,0.0283642496764913,0.2256858539891763,0.1551167047761326,0.5908331915581995,0.0266800945890248,0.22243846506165627,0.1527502145242139,0.587832957735189,0.029914743759866025,0.2288625056183942,0.1575463567800037,0.5938175810013107
96.65271840411847,27.18,0.0279354038607154,0.2264582239244304,0.1555093308419165,0.5900970413729378,0.026237525282365705,0.22314958747760458,0.15310446170367237,0.5870475927080017,0.02949170036079089,0.22969608124605934,0.15796511491811757,0.5931372630360848
98.01397734877744,27.18,0.0275127480297203,0.2272307271176905,0.1559012284910959,0.5893552963614945,0.025801987320365934,0.22386077661050618,0.15347832963145652,0.5862573521668515,0.02907423794160176,0.2305376568622412,0.1584031002411588,0.5924432122506461
99.37523629343636,27.18,0.0270961998915195,0.2280033670653341,0.1562924010274753,0.5886080320156717,0.025375363150226846,0.22457234373090615,0.1538514053595969,0.5854856722549698,0.028662259296423027,0.23137939961673626,0.1588413703017427,0.5917367824241864
100.73649523809532,27.18,0.0266856780644724,0.2287761472064204,0.1566828517062116,0.5878553230228951,0.02495613918393702,0.2252838577114568,0.15422369201613711,0.5847006127740159,0.028255821899840678,0.23222061258481105,0.1592602204982298,0.5910499367920012
102.09775418275429,27.18,0.0262811020723979,0.2295490709218047,0.1570725837334038,0.5870972432723938,0.02454705303283877,0.22599248327727675,0.1545888265900753,0.5839058726628451,0.02786021264689272,0.2330485347888627,0.1596779244892463,0.5903339207738713
103.4590131274132,27.18,0.0258823923395457,0.2303221415332952,0.1574616002657101,0.5863338658614493,0.02414727931761944,0.22669347620639696,0.1549297379193222,0.5830656175776974,0.02746680113847771,0.2338969379471653,0.16009494511120803,0.5895995047746169
104.82027207207216,27.18,0.0254894701854304,0.2310953623028415,0.1578499044099958,0.585565263101732,0.023763684293865238,0.2273943164316866,0.15526986688871397,0.5822256876045262,0.027070514349368968,0.2347457077176454,0.1605112856340767,0.5888678127683846
106.1815310167311,27.18,0.0251022578195362,0.2318687364317675,0.1582374992230041,0.5847915065256912,0.023370916074041414,0.22809500801553345,0.15562220051416015,0.5814043436240409,0.026684133273608423,0.2355746084995993,0.16092649010510368,0.5881225449362585
107.54278996139006,27.18,0.0247206783358981,0.232642267060033,0.1586243877110575,0.5840126668930109,0.022984383373415625,0.22880170822419602,0.15595536429300633,0.5805781513935108,0.02630429386455071,0.2363902808944528,0.16134070627258357,0.5873883050044856
108.904048906049,27.18,0.0243446557075661,0.233415957265532,0.1590105728297842,0.583228814197118,0.022605222464410362,0.2295127981827927,0.15629232518111524,0.5797496468447391,0.025926950956267132,0.23720338198596744,0.16175591264688552,0.586661549225223
110.26530785070794,27.18,0.0239741147809586,0.2341898100634289,0.1593960574838688,0.5824400176717447,0.022232155658615853,0.23024160719816775,0.15664668132126888,0.5789160601092455,0.025556873714434356,0.23801682113687195,0.1621847326615281,0.5859297430410562
111.62656679536688,27.18,0.0236089812701111,0.2349638284055248,0.1597808445268295,0.581646345797535,0.021867846588075623,0.23097215868063162,0.15700067845672994,0.5780773687117781,0.025193214068827692,0.23883059955346245,0.16261306660324967,0.5851831152924495
112.98782574002584,27.18,0.0232491817508257,0.2357380151796557,0.1601649367608162,0.5808478663087026,0.0215115359102741,0.23167673038052106,0.15735404285105084,0.5772256364267839,0.02483449419741857,0.23964471838685103,0.1630409003728998,0.5844301223838988
114.34908468468478,27.18,0.0228946436547269,0.236512373209127,0.1605483369364371,0.580044646199708,0.021158482740543032,0.23237501141898434,0.15770677697268,0.5763866574973963,0.02448065210287878,0.24049704330051636,0.16346842369966902,0.5836562410497697
115.71034362934373,27.18,0.0225452952632301,0.2372869052521783,0.1609310477526038,0.5792367517319881,0.02080688178799008,0.2330907970968787,0.15805859661968502,0.5755470208811831,0.024132170047812523,0.24135427290887237,0.1638952900473782,0.5828664903222833
117.07160257400268,27.18,0.0222010657014277,0.2380616140014715,0.1613130718563989,0.578424248440702,0.02045823620677301,0.2338067486384387,0.15839728202689252,0.574675040438435,0.0237875921290292,0.24221276759072227,0.16432150216468297,0.5820923357839956
118.4328615186616,27.18,0.0218618849318968,0.2388365020836233,0.1616944118429691,0.57760720114151,0.020122238071950696,0.23452270223656138,0.15873519404814587,0.5738117566220146,0.023448230042103824,0.24304881528373654,0.16474078132050185,0.5813454274090822
119.79412046332055,27.18,0.0215276837484356,0.2396115720587538,0.162075070255434,0.5767856739373767,0.019791794398374547,0.23523866117713393,0.159072334109686,0.5729474094259176,0.023113498558382975,0.24388160769544012,0.16515244455378716,0.5805926472832046
121.15537940797952,27.18,0.0211983937697323,0.2403868264200709,0.1624550495848208,0.575959730225375,0.019466573289497215,0.23595260578076335,0.15940832909137426,0.5720708374898789,0.022783339034832498,0.2447141438109963,0.16556365927396893,0.5798120187648884
122.51663835263844,27.18,0.0208739474329709,0.2411622675934812,0.1628343522700137,0.575129432703534,0.019146497212853223,0.23666401823003042,0.1597432964202796,0.5711942499318414,0.02245769346438218,0.2455468629444737,0.16600224322528667,0.5790268916740773
123.8778972972974,27.18,0.0205542779873793,0.2419378979372275,0.1632129806977267,0.5742948433776662,0.0188302789650104,0.2373754450833601,0.16007749424893186,0.5703087601495349,0.02213639930835731,0.24637993296999874,0.1664392345697647,0.5782498670261538
125.23915624195637,27.18,0.0202393194877236,0.2427137197415534,0.163590937202493,0.5734560235682289,0.018516921263971742,0.23808639157325295,0.16041092385113154,0.5694160585204883,0.021822608525540816,0.24723202606427672,0.16685083272005527,0.5774774323468644
