episode,speaker_id,offset,granger_p_value,q_global,q_episode,sig_raw,sig_fdr_global,sig_fdr_episode
47182,SPEAKER_00,-6,,,,0,0,0
47182,SPEAKER_01,-6,,,,0,0,0
47182,SPEAKER_00,-5,,,,0,0,0
47182,SPEAKER_01,-5,,,,0,0,0
47182,SPEAKER_00,-4,,,,0,0,0
47182,SPEAKER_01,-4,,,,0,0,0
47182,SPEAKER_00,-3,,,,0,0,0
47182,SPEAKER_01,-3,,,,0,0,0
47182,SPEAKER_00,-2,,,,0,0,0
47182,SPEAKER_01,-2,,,,0,0,0
47182,SPEAKER_00,-1,,,,0,0,0
47182,SPEAKER_01,-1,,,,0,0,0
47182,SPEAKER_00,0,,,,0,0,0
47182,SPEAKER_01,0,,,,0,0,0
47182,SPEAKER_00,1,,,,0,0,0
47182,SPEAKER_01,1,,,,0,0,0
47182,SPEAKER_00,2,,,,0,0,0
47182,SPEAKER_01,2,,,,0,0,0
47182,SPEAKER_00,3,,,,0,0,0
47182,SPEAKER_01,3,,,,0,0,0
47182,SPEAKER_00,4,,,,0,0,0
47182,SPEAKER_01,4,,,,0,0,0
47182,SPEAKER_00,5,,,,0,0,0
47182,SPEAKER_01,5,,,,0,0,0
47182,SPEAKER_00,6,,,,0,0,0
47182,SPEAKER_01,6,,,,0,0,0
47182,SPEAKER_00,7,,,,0,0,0
47182,SPEAKER_01,7,,,,0,0,0
47182,SPEAKER_00,8,,,,0,0,0
47182,SPEAKER_01,8,,,,0,0,0
47182,SPEAKER_00,9,,,,0,0,0
47182,SPEAKER_01,9,,,,0,0,0
47182,SPEAKER_00,10,,,,0,0,0
47182,SPEAKER_01,10,,,,0,0,0
47182,SPEAKER_00,11,,,,0,0,0
47182,SPEAKER_01,11,,,,0,0,0
47182,SPEAKER_00,12,,,,0,0,0
47182,SPEAKER_01,12,,,,0,0,0
47182,SPEAKER_00,13,,,,0,0,0
47182,SPEAKER_01,13,,,,0,0,0
47182,SPEAKER_00,14,,,,0,0,0
47182,SPEAKER_01,14,,,,0,0,0
47182,SPEAKER_00,15,,,,0,0,0
47182,SPEAKER_01,15,,,,0,0,0
47196,SPEAKER_00,-15,,,,0,0,0
47196,SPEAKER_01,-15,,,,0,0,0
47196,SPEAKER_00,-14,,,,0,0,0
47196,SPEAKER_01,-14,,,,0,0,0
47196,SPEAKER_00,-13,,,,0,0,0
47196,SPEAKER_01,-13,,,,0,0,0
47196,SPEAKER_00,-12,,,,0,0,0
47196,SPEAKER_01,-12,,,,0,0,0
47196,SPEAKER_00,-11,,,,0,0,0
47196,SPEAKER_01,-11,,,,0,0,0
47196,SPEAKER_00,-10,,,,0,0,0
47196,SPEAKER_01,-10,,,,0,0,0
47196,SPEAKER_00,-9,,,,0,0,0
47196,SPEAKER_01,-9,,,,0,0,0
47196,SPEAKER_00,-8,,,,0,0,0
47196,SPEAKER_01,-8,,,,0,0,0
47196,SPEAKER_00,-7,,,,0,0,0
47196,SPEAKER_01,-7,,,,0,0,0
47196,SPEAKER_00,-6,,,,0,0,0
47196,SPEAKER_01,-6,,,,0,0,0
47196,SPEAKER_00,-5,,,,0,0,0
47196,SPEAKER_01,-5,,,,0,0,0
47196,SPEAKER_00,-4,,,,0,0,0
47196,SPEAKER_01,-4,,,,0,0,0
47196,SPEAKER_00,-3,,,,0,0,0
47196,SPEAKER_01,-3,,,,0,0,0
47196,SPEAKER_00,-2,,,,0,0,0
47196,SPEAKER_01,-2,,,,0,0,0
47196,SPEAKER_00,-1,,,,0,0,0
47196,SPEAKER_01,-1,,,,0,0,0
47196,SPEAKER_00,0,,,,0,0,0
47196,SPEAKER_01,0,,,,0,0,0
47196,SPEAKER_00,1,,,,0,0,0
47196,SPEAKER_01,1,,,,0,0,0
47196,SPEAKER_00,2,,,,0,0,0
47196,SPEAKER_01,2,,,,0,0,0
47196,SPEAKER_00,3,,,,0,0,0
47196,SPEAKER_01,3,,,,0,0,0
47196,SPEAKER_00,4,,,,0,0,0
47196,SPEAKER_01,4,,,,0,0,0
47196,SPEAKER_00,5,,,,0,0,0
47196,SPEAKER_01,5,,,,0,0,0
47196,SPEAKER_00,6,,,,0,0,0
47196,SPEAKER_01,6,,,,0,0,0
47196,SPEAKER_00,7,,,,0,0,0
47196,SPEAKER_01,7,,,,0,0,0
47196,SPEAKER_00,8,,,,0,0,0
47196,SPEAKER_01,8,,,,0,0,0
47196,SPEAKER_00,9,,,,0,0,0
47196,SPEAKER_01,9,,,,0,0,0
47196,SPEAKER_00,10,,,,0,0,0
47196,SPEAKER_01,10,,,,0,0,0
47196,SPEAKER_00,11,,,,0,0,0
47196,SPEAKER_01,11,,,,0,0,0
47196,SPEAKER_00,12,,,,0,0,0
47196,SPEAKER_01,12,,,,0,0,0
47196,SPEAKER_00,13,,,,0,0,0
47196,SPEAKER_01,13,,,,0,0,0
47196,SPEAKER_00,14,,,,0,0,0
47196,SPEAKER_01,14,,,,0,0,0
47196,SPEAKER_00,15,,,,0,0,0
47196,SPEAKER_01,15,,,,0,0,0
47213,SPEAKER_00,-15,,,,0,0,0
47213,SPEAKER_01,-15,,,,0,0,0
47213,SPEAKER_00,-14,,,,0,0,0
47213,SPEAKER_01,-14,,,,0,0,0
47213,SPEAKER_00,-13,,,,0,0,0
47213,SPEAKER_01,-13,,,,0,0,0
47213,SPEAKER_00,-12,,,,0,0,0
47213,SPEAKER_01,-12,,,,0,0,0
47213,SPEAKER_00,-11,,,,0,0,0
47213,SPEAKER_01,-11,,,,0,0,0
47213,SPEAKER_00,-10,,,,0,0,0
47213,SPEAKER_01,-10,,,,0,0,0
47213,SPEAKER_00,-9,,,,0,0,0
47213,SPEAKER_01,-9,,,,0,0,0
47213,SPEAKER_00,-8,,,,0,0,0
47213,SPEAKER_01,-8,,,,0,0,0
47213,SPEAKER_00,-7,,,,0,0,0
47213,SPEAKER_01,-7,,,,0,0,0
47213,SPEAKER_00,-6,,,,0,0,0
47213,SPEAKER_01,-6,,,,0,0,0
47213,SPEAKER_00,-5,,,,0,0,0
47213,SPEAKER_01,-5,,,,0,0,0
47213,SPEAKER_00,-4,,,,0,0,0
47213,SPEAKER_01,-4,,,,0,0,0
47213,SPEAKER_00,-3,,,,0,0,0
47213,SPEAKER_01,-3,,,,0,0,0
47213,SPEAKER_00,-2,,,,0,0,0
47213,SPEAKER_01,-2,,,,0,0,0
47213,SPEAKER_00,-1,0.6583837867429047,0.9996748584641865,0.7303835750235688,0,0,0
47213,SPEAKER_01,-1,0.6832910105881774,0.9996748584641865,0.7303835750235688,0,0,0
47213,SPEAKER_00,0,,,,0,0,0
47213,SPEAKER_01,0,,,,0,0,0
47213,SPEAKER_00,1,0.7303835750235688,0.9996748584641865,0.7303835750235688,0,0,0
47213,SPEAKER_01,1,0.6822137725084947,0.9996748584641865,0.7303835750235688,0,0,0
47213,SPEAKER_00,2,,,,0,0,0
47213,SPEAKER_01,2,,,,0,0,0
47213,SPEAKER_00,3,,,,0,0,0
47213,SPEAKER_01,3,,,,0,0,0
47213,SPEAKER_00,4,,,,0,0,0
47213,SPEAKER_01,4,,,,0,0,0
47213,SPEAKER_00,5,,,,0,0,0
47213,SPEAKER_01,5,,,,0,0,0
47213,SPEAKER_00,6,,,,0,0,0
47213,SPEAKER_01,6,,,,0,0,0
47213,SPEAKER_00,7,,,,0,0,0
47213,SPEAKER_01,7,,,,0,0,0
47213,SPEAKER_00,8,,,,0,0,0
47213,SPEAKER_01,8,,,,0,0,0
47213,SPEAKER_00,9,,,,0,0,0
47213,SPEAKER_01,9,,,,0,0,0
47213,SPEAKER_00,10,,,,0,0,0
47213,SPEAKER_01,10,,,,0,0,0
47213,SPEAKER_00,11,,,,0,0,0
47213,SPEAKER_01,11,,,,0,0,0
47213,SPEAKER_00,12,,,,0,0,0
47213,SPEAKER_01,12,,,,0,0,0
47213,SPEAKER_00,13,,,,0,0,0
47213,SPEAKER_01,13,,,,0,0,0
47213,SPEAKER_00,14,,,,0,0,0
47213,SPEAKER_01,14,,,,0,0,0
47213,SPEAKER_00,15,,,,0,0,0
47213,SPEAKER_01,15,,,,0,0,0
47243,SPEAKER_00,-15,,,,0,0,0
47243,SPEAKER_01,-15,,,,0,0,0
47243,SPEAKER_00,-14,,,,0,0,0
47243,SPEAKER_01,-14,,,,0,0,0
47243,SPEAKER_00,-13,,,,0,0,0
47243,SPEAKER_01,-13,,,,0,0,0
47243,SPEAKER_00,-12,,,,0,0,0
47243,SPEAKER_01,-12,,,,0,0,0
47243,SPEAKER_00,-11,,,,0,0,0
47243,SPEAKER_01,-11,,,,0,0,0
47243,SPEAKER_00,-10,,,,0,0,0
47243,SPEAKER_01,-10,,,,0,0,0
47243,SPEAKER_00,-9,,,,0,0,0
47243,SPEAKER_01,-9,,,,0,0,0
47243,SPEAKER_00,-8,,,,0,0,0
47243,SPEAKER_01,-8,,,,0,0,0
47243,SPEAKER_00,-7,,,,0,0,0
47243,SPEAKER_01,-7,,,,0,0,0
47243,SPEAKER_00,-6,,,,0,0,0
47243,SPEAKER_01,-6,,,,0,0,0
47243,SPEAKER_00,-5,,,,0,0,0
47243,SPEAKER_01,-5,,,,0,0,0
47243,SPEAKER_00,-4,,,,0,0,0
47243,SPEAKER_01,-4,,,,0,0,0
47243,SPEAKER_00,-3,,,,0,0,0
47243,SPEAKER_01,-3,,,,0,0,0
47243,SPEAKER_00,-2,,,,0,0,0
47243,SPEAKER_01,-2,,,,0,0,0
47243,SPEAKER_00,-1,,,,0,0,0
47243,SPEAKER_01,-1,,,,0,0,0
47243,SPEAKER_00,0,,,,0,0,0
47243,SPEAKER_01,0,,,,0,0,0
47243,SPEAKER_00,1,,,,0,0,0
47243,SPEAKER_01,1,,,,0,0,0
47243,SPEAKER_00,2,,,,0,0,0
47243,SPEAKER_01,2,,,,0,0,0
47243,SPEAKER_00,3,,,,0,0,0
47243,SPEAKER_01,3,,,,0,0,0
47243,SPEAKER_00,4,,,,0,0,0
47243,SPEAKER_01,4,,,,0,0,0
47243,SPEAKER_00,5,,,,0,0,0
47243,SPEAKER_01,5,,,,0,0,0
47243,SPEAKER_00,6,,,,0,0,0
47243,SPEAKER_01,6,,,,0,0,0
47243,SPEAKER_00,7,,,,0,0,0
47243,SPEAKER_01,7,,,,0,0,0
47243,SPEAKER_00,8,,,,0,0,0
47243,SPEAKER_01,8,,,,0,0,0
47243,SPEAKER_00,9,,,,0,0,0
47243,SPEAKER_01,9,,,,0,0,0
47243,SPEAKER_00,10,,,,0,0,0
47243,SPEAKER_01,10,,,,0,0,0
47243,SPEAKER_00,11,,,,0,0,0
47243,SPEAKER_01,11,,,,0,0,0
47243,SPEAKER_00,12,,,,0,0,0
47243,SPEAKER_01,12,,,,0,0,0
47243,SPEAKER_00,13,,,,0,0,0
47243,SPEAKER_01,13,,,,0,0,0
47243,SPEAKER_00,14,,,,0,0,0
47243,SPEAKER_01,14,,,,0,0,0
47243,SPEAKER_00,15,,,,0,0,0
47243,SPEAKER_01,15,,,,0,0,0
47373,SPEAKER_00,-15,,,,0,0,0
47373,SPEAKER_01,-15,,,,0,0,0
47373,SPEAKER_00,-14,,,,0,0,0
47373,SPEAKER_01,-14,,,,0,0,0
47373,SPEAKER_00,-13,,,,0,0,0
47373,SPEAKER_01,-13,,,,0,0,0
47373,SPEAKER_00,-12,,,,0,0,0
47373,SPEAKER_01,-12,,,,0,0,0
47373,SPEAKER_00,-11,,,,0,0,0
47373,SPEAKER_01,-11,,,,0,0,0
47373,SPEAKER_00,-10,,,,0,0,0
47373,SPEAKER_01,-10,,,,0,0,0
47373,SPEAKER_00,-9,,,,0,0,0
47373,SPEAKER_01,-9,,,,0,0,0
47373,SPEAKER_00,-8,,,,0,0,0
47373,SPEAKER_01,-8,,,,0,0,0
47373,SPEAKER_00,-7,,,,0,0,0
47373,SPEAKER_01,-7,,,,0,0,0
47373,SPEAKER_00,-6,,,,0,0,0
47373,SPEAKER_01,-6,,,,0,0,0
47373,SPEAKER_00,-5,,,,0,0,0
47373,SPEAKER_01,-5,,,,0,0,0
47373,SPEAKER_00,-4,,,,0,0,0
47373,SPEAKER_01,-4,,,,0,0,0
47373,SPEAKER_00,-3,,,,0,0,0
47373,SPEAKER_01,-3,,,,0,0,0
47373,SPEAKER_00,-2,,,,0,0,0
47373,SPEAKER_01,-2,,,,0,0,0
47373,SPEAKER_00,-1,,,,0,0,0
47373,SPEAKER_01,-1,,,,0,0,0
47373,SPEAKER_00,0,,,,0,0,0
47373,SPEAKER_01,0,,,,0,0,0
47373,SPEAKER_00,1,,,,0,0,0
47373,SPEAKER_01,1,,,,0,0,0
47373,SPEAKER_00,2,,,,0,0,0
47373,SPEAKER_01,2,,,,0,0,0
47373,SPEAKER_00,3,,,,0,0,0
47373,SPEAKER_01,3,,,,0,0,0
47373,SPEAKER_00,4,,,,0,0,0
47373,SPEAKER_01,4,,,,0,0,0
47373,SPEAKER_00,5,,,,0,0,0
47373,SPEAKER_01,5,,,,0,0,0
47373,SPEAKER_00,6,,,,0,0,0
47373,SPEAKER_01,6,,,,0,0,0
47373,SPEAKER_00,7,,,,0,0,0
47373,SPEAKER_01,7,,,,0,0,0
47373,SPEAKER_00,8,,,,0,0,0
47373,SPEAKER_01,8,,,,0,0,0
47373,SPEAKER_00,9,,,,0,0,0
47373,SPEAKER_01,9,,,,0,0,0
47373,SPEAKER_00,10,,,,0,0,0
47373,SPEAKER_01,10,,,,0,0,0
47373,SPEAKER_00,11,,,,0,0,0
47373,SPEAKER_01,11,,,,0,0,0
47373,SPEAKER_00,12,,,,0,0,0
47373,SPEAKER_01,12,,,,0,0,0
47373,SPEAKER_00,13,,,,0,0,0
47373,SPEAKER_01,13,,,,0,0,0
47373,SPEAKER_00,14,,,,0,0,0
47373,SPEAKER_01,14,,,,0,0,0
47373,SPEAKER_00,15,,,,0,0,0
47373,SPEAKER_01,15,,,,0,0,0
47376,SPEAKER_00,-15,,,,0,0,0
47376,SPEAKER_01,-15,,,,0,0,0
47376,SPEAKER_00,-14,,,,0,0,0
47376,SPEAKER_01,-14,,,,0,0,0
47376,SPEAKER_00,-13,,,,0,0,0
47376,SPEAKER_01,-13,,,,0,0,0
47376,SPEAKER_00,-12,,,,0,0,0
47376,SPEAKER_01,-12,,,,0,0,0
47376,SPEAKER_00,-11,,,,0,0,0
47376,SPEAKER_01,-11,,,,0,0,0
47376,SPEAKER_00,-10,,,,0,0,0
47376,SPEAKER_01,-10,,,,0,0,0
47376,SPEAKER_00,-9,,,,0,0,0
47376,SPEAKER_01,-9,,,,0,0,0
47376,SPEAKER_00,-8,,,,0,0,0
47376,SPEAKER_01,-8,,,,0,0,0
47376,SPEAKER_00,-7,,,,0,0,0
47376,SPEAKER_01,-7,0.8690743123898912,0.9996748584641865,0.9224262597244445,0,0,0
47376,SPEAKER_00,-6,,,,0,0,0
47376,SPEAKER_01,-6,,,,0,0,0
47376,SPEAKER_00,-5,0.7592950585440373,0.9996748584641865,0.9224262597244445,0,0,0
47376,SPEAKER_01,-5,0.839952305833995,0.9996748584641865,0.9224262597244445,0,0,0
47376,SPEAKER_00,-4,,,,0,0,0
47376,SPEAKER_01,-4,,,,0,0,0
47376,SPEAKER_00,-3,0.6890384637268867,0.9996748584641865,0.9224262597244445,0,0,0
47376,SPEAKER_01,-3,0.5891679840892065,0.9996748584641865,0.9224262597244445,0,0,0
47376,SPEAKER_00,-2,,,,0,0,0
47376,SPEAKER_01,-2,,,,0,0,0
47376,SPEAKER_00,-1,0.7142310581823155,0.9996748584641865,0.9224262597244445,0,0,0
47376,SPEAKER_01,-1,0.44247457035074494,0.9996748584641865,0.9224262597244445,0,0,0
47376,SPEAKER_00,0,,,,0,0,0
47376,SPEAKER_01,0,,,,0,0,0
47376,SPEAKER_00,1,0.6109522107436363,0.9996748584641865,0.9224262597244445,0,0,0
47376,SPEAKER_01,1,0.06186920440158586,0.8472605973535842,0.43308443081110104,0,0,0
47376,SPEAKER_00,2,,,,0,0,0
47376,SPEAKER_01,2,,,,0,0,0
47376,SPEAKER_00,3,0.9224262597244445,0.9996748584641865,0.9224262597244445,0,0,0
47376,SPEAKER_01,3,0.05967142964519604,0.8400887326818968,0.43308443081110104,0,0,0
47376,SPEAKER_00,4,,,,0,0,0
47376,SPEAKER_01,4,,,,0,0,0
47376,SPEAKER_00,5,0.7621171577308563,0.9996748584641865,0.9224262597244445,0,0,0
47376,SPEAKER_01,5,0.4289035952855861,0.9996748584641865,0.9224262597244445,0,0,0
47376,SPEAKER_00,6,,,,0,0,0
47376,SPEAKER_01,6,,,,0,0,0
47376,SPEAKER_00,7,0.4826322483535952,0.9996748584641865,0.9224262597244445,0,0,0
47376,SPEAKER_01,7,,,,0,0,0
47376,SPEAKER_00,8,,,,0,0,0
47376,SPEAKER_01,8,,,,0,0,0
47376,SPEAKER_00,9,,,,0,0,0
47376,SPEAKER_01,9,,,,0,0,0
47376,SPEAKER_00,10,,,,0,0,0
47376,SPEAKER_01,10,,,,0,0,0
47376,SPEAKER_00,11,,,,0,0,0
47376,SPEAKER_01,11,,,,0,0,0
47376,SPEAKER_00,12,,,,0,0,0
47376,SPEAKER_01,12,,,,0,0,0
47376,SPEAKER_00,13,,,,0,0,0
47376,SPEAKER_01,13,,,,0,0,0
47376,SPEAKER_00,14,,,,0,0,0
47376,SPEAKER_01,14,,,,0,0,0
47376,SPEAKER_00,15,,,,0,0,0
47376,SPEAKER_01,15,,,,0,0,0
48730,SPEAKER_00,-15,,,,0,0,0
48730,SPEAKER_01,-15,,,,0,0,0
48730,SPEAKER_00,-14,,,,0,0,0
48730,SPEAKER_01,-14,,,,0,0,0
48730,SPEAKER_00,-13,,,,0,0,0
48730,SPEAKER_01,-13,,,,0,0,0
48730,SPEAKER_00,-12,,,,0,0,0
48730,SPEAKER_01,-12,,,,0,0,0
48730,SPEAKER_00,-11,,,,0,0,0
48730,SPEAKER_01,-11,,,,0,0,0
48730,SPEAKER_00,-10,,,,0,0,0
48730,SPEAKER_01,-10,,,,0,0,0
48730,SPEAKER_00,-9,,,,0,0,0
48730,SPEAKER_01,-9,,,,0,0,0
48730,SPEAKER_00,-8,,,,0,0,0
48730,SPEAKER_01,-8,,,,0,0,0
48730,SPEAKER_00,-7,,,,0,0,0
48730,SPEAKER_01,-7,,,,0,0,0
48730,SPEAKER_00,-6,,,,0,0,0
48730,SPEAKER_01,-6,,,,0,0,0
48730,SPEAKER_00,-5,0.6809845723221291,0.9996748584641865,0.9902399846935012,0,0,0
48730,SPEAKER_01,-5,0.910367578491665,0.9996748584641865,0.9902399846935012,0,0,0
48730,SPEAKER_00,-4,,,,0,0,0
48730,SPEAKER_01,-4,,,,0,0,0
48730,SPEAKER_00,-3,0.02756618488750696,0.673704760437762,0.3307942186500835,1,0,0
48730,SPEAKER_01,-3,0.9277345892619364,0.9996748584641865,0.9902399846935012,0,0,0
48730,SPEAKER_00,-2,,,,0,0,0
48730,SPEAKER_01,-2,,,,0,0,0
48730,SPEAKER_00,-1,0.34013949516157355,0.9996748584641865,0.9902399846935012,0,0,0
48730,SPEAKER_01,-1,0.8961224353615966,0.9996748584641865,0.9902399846935012,0,0,0
48730,SPEAKER_00,0,,,,0,0,0
48730,SPEAKER_01,0,,,,0,0,0
48730,SPEAKER_00,1,0.4955833364687415,0.9996748584641865,0.9902399846935012,0,0,0
48730,SPEAKER_01,1,0.749893692838404,0.9996748584641865,0.9902399846935012,0,0,0
48730,SPEAKER_00,2,,,,0,0,0
48730,SPEAKER_01,2,,,,0,0,0
48730,SPEAKER_00,3,0.8213194540662676,0.9996748584641865,0.9902399846935012,0,0,0
48730,SPEAKER_01,3,0.8968526129504466,0.9996748584641865,0.9902399846935012,0,0,0
48730,SPEAKER_00,4,,,,0,0,0
48730,SPEAKER_01,4,,,,0,0,0
48730,SPEAKER_00,5,0.9902399846935012,0.9996748584641865,0.9902399846935012,0,0,0
48730,SPEAKER_01,5,0.742578845431946,0.9996748584641865,0.9902399846935012,0,0,0
48730,SPEAKER_00,6,,,,0,0,0
48730,SPEAKER_01,6,,,,0,0,0
48730,SPEAKER_00,7,,,,0,0,0
48730,SPEAKER_01,7,,,,0,0,0
48730,SPEAKER_00,8,,,,0,0,0
48730,SPEAKER_01,8,,,,0,0,0
48730,SPEAKER_00,9,,,,0,0,0
48730,SPEAKER_01,9,,,,0,0,0
48730,SPEAKER_00,10,,,,0,0,0
48730,SPEAKER_01,10,,,,0,0,0
48730,SPEAKER_00,11,,,,0,0,0
48730,SPEAKER_01,11,,,,0,0,0
48730,SPEAKER_00,12,,,,0,0,0
48730,SPEAKER_01,12,,,,0,0,0
48730,SPEAKER_00,13,,,,0,0,0
48730,SPEAKER_01,13,,,,0,0,0
48730,SPEAKER_00,14,,,,0,0,0
48730,SPEAKER_01,14,,,,0,0,0
48730,SPEAKER_00,15,,,,0,0,0
48730,SPEAKER_01,15,,,,0,0,0
48862,SPEAKER_00,-15,,,,0,0,0
48862,SPEAKER_01,-15,,,,0,0,0
48862,SPEAKER_00,-14,,,,0,0,0
48862,SPEAKER_01,-14,,,,0,0,0
48862,SPEAKER_00,-13,,,,0,0,0
48862,SPEAKER_01,-13,,,,0,0,0
48862,SPEAKER_00,-12,,,,0,0,0
48862,SPEAKER_01,-12,,,,0,0,0
48862,SPEAKER_00,-11,,,,0,0,0
48862,SPEAKER_01,-11,,,,0,0,0
48862,SPEAKER_00,-10,,,,0,0,0
48862,SPEAKER_01,-10,,,,0,0,0
48862,SPEAKER_00,-9,,,,0,0,0
48862,SPEAKER_01,-9,,,,0,0,0
48862,SPEAKER_00,-8,,,,0,0,0
48862,SPEAKER_01,-8,,,,0,0,0
48862,SPEAKER_00,-7,,,,0,0,0
48862,SPEAKER_01,-7,,,,0,0,0
48862,SPEAKER_00,-6,,,,0,0,0
48862,SPEAKER_01,-6,,,,0,0,0
48862,SPEAKER_00,-5,,,,0,0,0
48862,SPEAKER_01,-5,,,,0,0,0
48862,SPEAKER_00,-4,,,,0,0,0
48862,SPEAKER_01,-4,,,,0,0,0
48862,SPEAKER_00,-3,,,,0,0,0
48862,SPEAKER_01,-3,,,,0,0,0
48862,SPEAKER_00,-2,,,,0,0,0
48862,SPEAKER_01,-2,,,,0,0,0
48862,SPEAKER_00,-1,,,,0,0,0
48862,SPEAKER_01,-1,,,,0,0,0
48862,SPEAKER_00,0,,,,0,0,0
48862,SPEAKER_01,0,,,,0,0,0
48862,SPEAKER_00,1,,,,0,0,0
48862,SPEAKER_01,1,,,,0,0,0
48862,SPEAKER_00,2,,,,0,0,0
48862,SPEAKER_01,2,,,,0,0,0
48862,SPEAKER_00,3,,,,0,0,0
48862,SPEAKER_01,3,,,,0,0,0
48862,SPEAKER_00,4,,,,0,0,0
48862,SPEAKER_01,4,,,,0,0,0
48862,SPEAKER_00,5,,,,0,0,0
48862,SPEAKER_01,5,,,,0,0,0
48862,SPEAKER_00,6,,,,0,0,0
48862,SPEAKER_01,6,,,,0,0,0
48862,SPEAKER_00,7,,,,0,0,0
48862,SPEAKER_01,7,,,,0,0,0
48862,SPEAKER_00,8,,,,0,0,0
48862,SPEAKER_01,8,,,,0,0,0
48862,SPEAKER_00,9,,,,0,0,0
48862,SPEAKER_01,9,,,,0,0,0
48862,SPEAKER_00,10,,,,0,0,0
48862,SPEAKER_01,10,,,,0,0,0
48862,SPEAKER_00,11,,,,0,0,0
48862,SPEAKER_01,11,,,,0,0,0
48862,SPEAKER_00,12,,,,0,0,0
48862,SPEAKER_01,12,,,,0,0,0
48862,SPEAKER_00,13,,,,0,0,0
48862,SPEAKER_01,13,,,,0,0,0
48862,SPEAKER_00,14,,,,0,0,0
48862,SPEAKER_01,14,,,,0,0,0
48862,SPEAKER_00,15,,,,0,0,0
48862,SPEAKER_01,15,,,,0,0,0
48869,SPEAKER_00,-15,,,,0,0,0
48869,SPEAKER_01,-15,,,,0,0,0
48869,SPEAKER_00,-14,,,,0,0,0
48869,SPEAKER_01,-14,,,,0,0,0
48869,SPEAKER_00,-13,,,,0,0,0
48869,SPEAKER_01,-13,,,,0,0,0
48869,SPEAKER_00,-12,,,,0,0,0
48869,SPEAKER_01,-12,,,,0,0,0
48869,SPEAKER_00,-11,,,,0,0,0
48869,SPEAKER_01,-11,,,,0,0,0
48869,SPEAKER_00,-10,,,,0,0,0
48869,SPEAKER_01,-10,,,,0,0,0
48869,SPEAKER_00,-9,,,,0,0,0
48869,SPEAKER_01,-9,,,,0,0,0
48869,SPEAKER_00,-8,,,,0,0,0
48869,SPEAKER_01,-8,,,,0,0,0
48869,SPEAKER_00,-7,,,,0,0,0
48869,SPEAKER_01,-7,,,,0,0,0
48869,SPEAKER_00,-6,,,,0,0,0
48869,SPEAKER_01,-6,,,,0,0,0
48869,SPEAKER_00,-5,,,,0,0,0
48869,SPEAKER_01,-5,,,,0,0,0
48869,SPEAKER_00,-4,,,,0,0,0
48869,SPEAKER_01,-4,,,,0,0,0
48869,SPEAKER_00,-3,,,,0,0,0
48869,SPEAKER_01,-3,,,,0,0,0
48869,SPEAKER_00,-2,,,,0,0,0
48869,SPEAKER_01,-2,,,,0,0,0
48869,SPEAKER_00,-1,,,,0,0,0
48869,SPEAKER_01,-1,,,,0,0,0
48869,SPEAKER_00,0,,,,0,0,0
48869,SPEAKER_01,0,,,,0,0,0
48869,SPEAKER_00,1,,,,0,0,0
48869,SPEAKER_01,1,,,,0,0,0
48869,SPEAKER_00,2,,,,0,0,0
48869,SPEAKER_01,2,,,,0,0,0
48869,SPEAKER_00,3,,,,0,0,0
48869,SPEAKER_01,3,,,,0,0,0
48869,SPEAKER_00,4,,,,0,0,0
48869,SPEAKER_01,4,,,,0,0,0
48869,SPEAKER_00,5,,,,0,0,0
48869,SPEAKER_01,5,,,,0,0,0
48869,SPEAKER_00,6,,,,0,0,0
48869,SPEAKER_01,6,,,,0,0,0
48869,SPEAKER_00,7,,,,0,0,0
48869,SPEAKER_01,7,,,,0,0,0
48869,SPEAKER_00,8,,,,0,0,0
48869,SPEAKER_01,8,,,,0,0,0
48869,SPEAKER_00,9,,,,0,0,0
48869,SPEAKER_01,9,,,,0,0,0
48869,SPEAKER_00,10,,,,0,0,0
48869,SPEAKER_01,10,,,,0,0,0
48869,SPEAKER_00,11,,,,0,0,0
48869,SPEAKER_01,11,,,,0,0,0
48869,SPEAKER_00,12,,,,0,0,0
48869,SPEAKER_01,12,,,,0,0,0
48869,SPEAKER_00,13,,,,0,0,0
48869,SPEAKER_01,13,,,,0,0,0
48869,SPEAKER_00,14,,,,0,0,0
48869,SPEAKER_01,14,,,,0,0,0
48869,SPEAKER_00,15,,,,0,0,0
48869,SPEAKER_01,15,,,,0,0,0
48872,SPEAKER_00,-15,0.6625266578485092,0.9996748584641865,0.9418939035081803,0,0,0
48872,SPEAKER_01,-15,0.18534243103920947,0.9804321867576519,0.9418939035081803,0,0,0
48872,SPEAKER_00,-14,,,,0,0,0
48872,SPEAKER_01,-14,,,,0,0,0
48872,SPEAKER_00,-13,0.786599753931915,0.9996748584641865,0.9418939035081803,0,0,0
48872,SPEAKER_01,-13,0.4566312426753139,0.9996748584641865,0.9418939035081803,0,0,0
48872,SPEAKER_00,-12,,,,0,0,0
48872,SPEAKER_01,-12,,,,0,0,0
48872,SPEAKER_00,-11,0.05270843521718574,0.8307209924385167,0.6721637562855988,0,0,0
48872,SPEAKER_01,-11,0.9225600251979097,0.9996748584641865,0.9418939035081803,0,0,0
48872,SPEAKER_00,-10,,,,0,0,0
48872,SPEAKER_01,-10,,,,0,0,0
48872,SPEAKER_00,-9,0.7146953847156124,0.9996748584641865,0.9418939035081803,0,0,0
48872,SPEAKER_01,-9,0.45111079367432866,0.9996748584641865,0.9418939035081803,0,0,0
48872,SPEAKER_00,-8,,,,0,0,0
